"y4_hhid","cluster","strata","hhweight","region","district","ward","village","ea","month","quarter","urban","area","mainland","femalehead","hhsize","adulteq","intyear","intmonth","nf_clothing","nf_utilities","nf_hhexpenses","nf_transport","nf_communic","nf_recreat","nf_other","dur_exp","rent_exp","foodIN","foodOUT","educa","health","expm","fisherb4c4","foodINR_pae","foodOUTR_pae","educaR_pae","healthR_pae","nf_clothingR_pae","nf_utilitiesR_pae","nf_hhexpensesR_pae","nf_transportR_pae","nf_communicR_pae","nf_recreatR_pae","nf_otherR_pae","dur_expR_pae","rent_expR_pae","expmR_pae"
"3339-001",530122211328,4,286.787261962891,53,1,222,6,1,3,1,1,4,2,1,6,5.63999998569489,2014,12,71000,17200,0,0,108000,0,112800,20193.29312537,223740.25,2677480,364000,6000,2600,3603013.5,0.888816893100739,40973.2109375,5570.255859375,91.8174057006836,39.787540435791,1086.50598144531,263.209899902344,0,0,1652.71325683594,0,1726.16723632813,309.015960693359,3423.87475585938,55136.55859375
"3474-001",530133319680,4,293.670166015625,53,1,333,7,301,3,1,1,4,2,0,5,3.51999998092651,2014,12,665000,1369800,616500,1480000,180000,0,570000,134060.119292664,990677.75,5008466.5,0,186500,0,11201004,0.888816893100739,122804.6953125,0,4572.8720703125,0,16305.4150390625,33586.703125,15116.22265625,36288.7421875,4413.49560546875,0,13976.0693359375,3287.07641601563,24290.84375,274642.125
"2827-001",520209104896,4,1174.34252929688,52,2,91,1,2,3,1,2,4,2,0,2,1.87999999523163,2014,12,86000,108000,0,416000,420000,0,141600,32191.8919978777,156000,3302000,702000,0,130000,5493792,0.888816893100739,151590.53125,32227.908203125,0,5968.13134765625,3948.1484375,4958.1396484375,0,19098.01953125,19281.654296875,0,6500.67236328125,1477.88793945313,7161.7578125,252212.859375
"3300-001",530103304192,4,256.354095458984,53,1,33,4,302,2,1,1,4,2,0,10,9.1599999666214,2014,11,760000,1080400,2394000,1176000,240000,0,390000,264274.07206855,1284826.75,8678800,1092000,2722000,175500,20257800,0.888816893100739,81774.34375,10289.1630859375,25647.52734375,1653.61547851563,7160.95556640625,10179.8642578125,22557.009765625,11080.63671875,2261.3544921875,0,3674.70092773438,2490.072265625,12106.0361328125,190875.28125
"2389-001",510116200448,4,310.819976806641,51,1,162,3,3,1,1,1,4,2,0,8,6.8400000333786,2014,10,471000,318800,54000,15600,180000,0,325200,42299.6559724629,737931.375,5585840,0,280600,318500,8329771,0.888816893100739,70483.140625,0,3540.66162109375,4018.890625,5943.16357421875,4022.67626953125,681.381774902344,196.843627929688,2271.27270507813,0,4103.4326171875,533.744750976563,9311.3515625,105106.5625
"3586-001",530241191936,4,989.355590820313,53,2,412,4,3,3,1,1,4,2,0,3,2.28000000119209,2014,12,0,216000,10000,208000,120000,0,42000,6813.14632309628,240000,848900,0,0,0,1691713.125,0.888816893100739,32134.72265625,0,0,0,0,8176.58154296875,378.545440673828,7873.7451171875,4542.54541015625,0,1589.89086914063,257.908538818359,9085.0908203125,64039.02734375
"3568-001",530224218112,4,646.5458984375,53,2,242,2,2,2,1,1,4,2,1,5,4.03999999165535,2014,11,0,586400,36000,31200,60000,0,192000,68484.5537061285,240000,2411809.5,0,26000,260000,3911894,0.888816893100739,51524.5859375,0,555.449829101563,5554.49853515625,0,12527.5302734375,769.084411621094,666.539794921875,1281.80737304688,0,4101.78369140625,1463.06677246094,5127.2294921875,83571.5703125
"3478-001",530133319680,4,293.670166015625,53,1,333,7,301,3,1,1,4,2,0,7,5.0799999833107,2014,12,60000,161200,50000,124800,60000,0,92400,9079.90602624893,251161.1875,2129400,1820000,44000,312000,5114041,0.888816893100739,36178.15234375,30921.5,747.552734375,5300.82861328125,1019.39007568359,2738.76147460938,849.491760253906,2120.33129882813,1019.39007568359,0,1569.86071777344,154.266098022461,4267.18701171875,86886.7109375
"2829-001",520209104896,4,1174.34252929688,52,2,91,1,2,3,1,2,4,2,0,5,4.52000004053116,2014,12,240000,413200,160000,62400,180000,0,162000,48846.8220648508,264030.46875,4342000,0,11600,32500,5916577.5,0.888816893100739,82909.4921875,0,221.499328613281,620.580017089844,4582.74462890625,7889.958984375,3055.1630859375,1191.513671875,3437.05859375,0,3093.35278320313,932.718811035156,5041.60107421875,112975.6875
"3320-001",530116313088,4,112.679634094238,53,1,163,5,305,2,1,1,4,2,1,4,2.88000002503395,2014,11,200000,360000,848000,156000,300000,8000,198000,956893.518275967,1116998.75,4265820,0,0,0,8409712,0.888816893100739,127838.8671875,0,0,0,5993.63623046875,10788.544921875,25413.017578125,4675.0361328125,8990.4541015625,239.74543762207,5933.69970703125,28676.357421875,33474.421875,252023.765625
"3455-001",530130305024,4,1781.42333984375,53,1,303,2,1,2,1,2,4,2,0,3,2.28000000119209,2014,11,15000,240000,40000,325600,36000,0,66000,16382.8971138327,330285.90625,1414400,0,0,143000,2626669,0.888816893100739,53541.46875,0,0,5413.19970703125,567.818176269531,9085.0908203125,1514.18176269531,12325.439453125,1362.76354980469,0,2498.39990234375,620.167114257813,12502.822265625,99431.359375
"3324-001",530116313088,4,112.679634094238,53,1,163,5,305,2,1,1,4,2,0,5,4.11999997496605,2014,11,920000,1241200,830000,1924800,360000,0,472800,201259.271738163,1203881.375,5521360,780000,87500,455000,13997800,0.888816893100739,115664.9375,16339.9326171875,1833.00524902344,9531.626953125,19272.740234375,26001.44140625,17387.36328125,40321.92578125,7541.50732421875,0,9904.5126953125,4216.1064453125,25219.66796875,293234.75
"3340-001",530122211328,4,286.787261962891,53,1,222,6,1,3,1,1,4,2,0,5,3.71999999880791,2014,12,325000,676000,41000,780000,96000,0,109200,50193.6404495691,786125.625,3185866.75,520000,30000,3692000,10291387,0.888816893100739,73915.84375,12064.609375,696.03515625,85658.7265625,7540.380859375,15683.9921875,951.248046875,18096.9140625,2227.3125,0,2533.56811523438,1164.55126953125,18239.03515625,238772.234375
"3322-001",530116313088,4,112.679634094238,53,1,163,5,305,2,1,1,4,2,0,4,2.68000000715256,2014,11,118000,958400,10000,156000,120000,0,222000,35098.2003536411,856596.875,3260400,0,0,67600,5804095,0.888816893100739,104999.9140625,0,0,2177.03173828125,3800.14428710938,30864.900390625,322.046112060547,5023.91943359375,3864.55346679688,0,7149.423828125,1130.32397460938,27586.369140625,186918.625
"3321-001",530116313088,4,112.679634094238,53,1,163,5,305,2,1,1,4,2,0,7,6.32000002264977,2014,11,100000,384000,266000,1382400,480000,7000,228000,342366.5842335,1731427.875,4540120,0,260000,104000,9825314,0.888816893100739,62001.6328125,0,3550.66040039063,1420.26416015625,1365.63854980469,5244.05224609375,3632.5986328125,18878.587890625,6555.0654296875,95.5947036743164,3113.65600585938,4675.490234375,23645.046875,134178.28125
"2376-001",510108106752,4,1288.09704589844,51,1,81,2,1,1,1,2,4,2,1,1,0.720000028610229,2014,10,5000,17000,0,0,0,0,18000,2193.16116794109,152745.890625,0,1456000,0,0,1650939,0.888816893100739,0,174534.671875,0,0,599.363586425781,2037.83618164063,0,0,0,0,2157.708984375,262.900177001953,18310.064453125,197902.546875
"3456-001",530130305024,4,1781.42333984375,53,1,303,2,1,2,1,2,4,2,0,4,2.83999997377396,2014,11,158000,334400,12000,249600,240000,0,96000,14645.8249589792,300000,2475460,702000,0,45500,4627606,0.888816893100739,75229.890625,21333.96875,0,1382.75720214844,4801.662109375,10162.505859375,364.683227539063,7585.4111328125,7293.66455078125,0,2917.4658203125,445.090545654297,9117.080078125,140634.1875
"3291-001",530101305344,4,197.139678955078,53,1,13,5,301,2,1,1,4,2,1,4,3.72000002861023,2014,11,160000,29200,10000,0,0,0,52800,8772.64467176438,356247.3125,1416133.25,0,175000,0,2208153.25,0.888816893100739,32855.94921875,0,4060.205078125,0,3712.1875,677.474243164063,232.01171875,0,0,0,1225.02185058594,203.53564453125,8265.35546875,51231.7421875
"3476-001",530133319680,4,293.670166015625,53,1,333,7,301,3,1,1,4,2,0,6,5.11999997496605,2014,12,65500,365200,20000,218400,468000,0,74400,29131.0725432167,432359.4375,1947400,0,340000,156000,4116390.5,0.888816893100739,32827.51953125,0,5731.41455078125,2629.70776367188,1104.14013671875,6156.21337890625,337.142028808594,3681.59106445313,7889.12353515625,0,1254.16833496094,491.065460205078,7288.3271484375,69390.4140625
"2833-001",520209104896,4,1174.34252929688,52,2,91,1,2,3,1,2,4,2,0,2,1.87999999523163,2014,12,56000,626400,0,54000,240000,0,108000,80613.2977916869,451735.875,2592200,0,0,0,4208949,0.888816893100739,119004.5390625,0,0,0,2570.88745117188,28757.2109375,0,2479.06982421875,11018.0888671875,0,4958.1396484375,3700.85180664063,20738.607421875,193227.390625
"3514-001",530137317376,4,249.504928588867,53,1,373,3,301,2,1,1,4,2,0,3,2.28000000119209,2014,11,188000,323200,43000,301600,204000,0,180000,25037.6928100601,262487.71875,2701400,0,0,130000,4358725.5,0.888816893100739,102260.265625,0,0,4921.0908203125,7116.654296875,12234.5888671875,1627.74536132813,11416.9306640625,7722.3271484375,0,6813.81787109375,947.790466308594,9936.3525390625,164997.5625
"3572-001",530224218112,4,646.5458984375,53,2,242,2,2,2,1,1,4,2,1,6,4.43999999761581,2014,11,385000,928400,0,31200,0,0,46800,28043.6579854755,1227745.25,4494533.5,0,32500,0,7174222,0.888816893100739,87368.4296875,0,631.761657714844,0,7483.94580078125,18047,0,606.4912109375,0,0,909.736755371094,545.135620117188,23865.91796875,139458.40625
"3326-001",530116313088,4,112.679634094238,53,1,163,5,305,2,1,1,4,2,1,2,1.60000002384186,2014,11,250000,1440000,0,0,180000,0,120000,182442.696577075,1461417.75,0,5678400,0,390000,9702260,0.888816893100739,0,306308.375,0,21037.662109375,13485.6806640625,77677.5234375,0,0,9709.6904296875,0,6473.126953125,9841.4560546875,78832.8515625,523366.34375
"3380-001",530125291520,4,288.900421142578,53,1,253,7,303,3,1,1,4,2,0,7,6.60000002384186,2014,12,227000,648000,66000,410000,360000,3000,429000,591263.66381181,895740.5625,3241160,0,158000,0,7029164,0.888816893100739,42384.7265625,0,2066.169921875,0,2968.48461914063,8473.912109375,863.083618164063,5361.580078125,4707.728515625,39.231071472168,5610.04345703125,7731.96923828125,11713.62109375,91920.546875
"3591-001",530241191936,4,989.355590820313,53,2,412,4,3,3,1,1,4,2,0,6,3.79999998211861,2014,12,273500,706400,51000,156000,360000,0,258000,23713.5802300838,360000,4089800,0,0,13000,6291413.5,0.888816893100739,92890.5078125,0,0,295.265441894531,6211.9306640625,16044.2705078125,1158.34899902344,3543.18530273438,8176.58154296875,0,5859.88330078125,538.600036621094,8176.58154296875,142895.15625
"3417-001",530128306176,4,319.627258300781,53,1,283,4,304,2,1,1,4,2,0,9,7.72000005841255,2014,11,250000,461200,0,0,60000,0,90000,227225.819060705,889933.5,3198000,0,70500,91000,5337859.5,0.888816893100739,35753.125,0,788.178649902344,1017.36535644531,2794.95971679688,5156.14208984375,0,0,670.790344238281,0,1006.185546875,2540.34814453125,9949.3134765625,59676.41015625
"3472-001",530133319680,4,293.670166015625,53,1,333,7,301,3,1,1,4,2,0,4,3.60000002384186,2014,12,252000,563200,0,384800,240000,0,224400,80387.4830893763,1106094,2966600,3640000,208200,169000,9834681,0.888816893100739,71122.8828125,87267.34375,4991.5,4051.69799804688,6041.5849609375,13502.4638671875,0,9225.404296875,5753.890625,0,5379.8876953125,1927.25329589844,26518.099609375,235782
"3414-001",530128306176,4,319.627258300781,53,1,283,4,304,2,1,1,4,2,0,7,5.31999999284744,2014,11,253000,121800,85000,0,180000,0,44400,58024.5155194832,320542,3512600,0,130400,240500,4946266.5,0.888816893100739,56986.23046875,0,2115.5283203125,3901.72192382813,4104.51416015625,1976.00720214844,1378.98693847656,0,2920.20776367188,0,720.31787109375,941.353515625,5200.2734375,80245.140625
"2825-001",520209104896,4,1174.34252929688,52,2,91,1,2,3,1,2,4,2,1,3,2.60000002384186,2014,12,50000,14800,0,0,48000,0,32400,33859.3582844189,213731.359375,1242800,0,0,92300,1727890.75,0.888816893100739,41255.39453125,0,0,3063.94677734375,1659.77612304688,491.293731689453,0,0,1593.38513183594,0,1075.53491210938,1123.97912597656,7094.92431640625,57358.23828125
"3587-001",530241191936,4,989.355590820313,53,2,412,4,3,3,1,1,4,2,0,7,6.39999997615814,2014,12,143000,425200,55000,391200,180000,0,116400,117963.733478616,1369227,3390920,0,1354000,0,7542910.5,0.888816893100739,45728.8671875,0,18259.61328125,0,1928.45239257813,5734.11181640625,741.712463378906,5275.5986328125,2427.42260742188,0,1569.73327636719,1590.8212890625,18464.958984375,101721.2890625
"3301-001",530103304192,4,256.354095458984,53,1,33,4,302,2,1,1,4,2,1,3,2.15999999642372,2014,11,222000,353200,6000,0,120000,0,236400,10810.5505077093,180000,2685800,0,28000,325000,4167210.5,0.888816893100739,107318.0546875,0,1118.81213378906,12986.2119140625,8870.5810546875,14113.015625,239.745452880859,0,4794.90869140625,0,9445.970703125,431.96337890625,7192.36328125,166511.625
"3461-001",530130305024,4,1781.42333984375,53,1,303,2,1,2,1,2,4,2,0,7,5.64000001549721,2014,11,93000,29200,0,0,0,0,96000,12127.4982293386,186075.21875,3194880,15600,39000,26000,3691882.75,0.888816893100739,48890.9296875,238.725250244141,596.813110351563,397.875427246094,1423.16979980469,446.844696044922,0,0,0,0,1469.07849121094,185.585906982422,2847.49072265625,56496.515625
"2369-001",510108106752,4,1288.09704589844,51,1,81,2,1,1,1,2,4,2,1,1,0.720000028610229,2014,10,0,23200,24000,104000,60000,0,27600,7083.24205821323,95544.828125,904915.5625,0,0,2600,1248943.625,0.888816893100739,108474.6875,0,0,311.669067382813,0,2781.04711914063,2876.9453125,12466.7626953125,7192.36328125,0,3308.48706054688,849.087463378906,11453.2177734375,149714.265625
"3385-001",530125291520,4,288.900421142578,53,1,253,7,303,3,1,1,4,2,0,8,6.80000004172325,2014,12,150000,144000,115000,2185600,180000,0,240000,91213.6334019075,442581.3125,3010800,0,117500,91000,6767695,0.888816893100739,38214.296875,0,1491.35766601563,1155.00891113281,1903.86083984375,1827.70642089844,1459.62670898438,27740.521484375,2284.63305664063,0,3046.17749023438,1157.72045898438,5617.421875,85898.328125
"3419-001",530128306176,4,319.627258300781,53,1,283,4,304,2,1,1,4,2,1,7,5.32000002264977,2014,11,94000,310400,26000,93600,36000,0,216000,24267.6924086748,371842.3125,2394600,0,15000,16614000,20195710,0.888816893100739,38848.49609375,0,243.350631713867,269535.15625,1524.99731445313,5035.73583984375,421.807769775391,1518.50793457031,584.04150390625,0,3504.24926757813,393.703887939453,6032.53759765625,327642.59375
"2408-001",510136090624,4,1230.77905273438,51,1,361,2,2,1,1,2,4,2,0,2,1.60000002384186,2014,10,5000,161200,0,0,0,0,40800,4609.95350587139,66371.5859375,627466.6875,0,0,325000,1230448.375,0.888816893100739,33847.26171875,0,0,17531.384765625,269.713623046875,8695.5673828125,0,0,0,0,2200.86303710938,248.673446655273,3580.26416015625,66373.734375
"2824-001",520209104896,4,1174.34252929688,52,2,91,1,2,3,1,2,4,2,1,3,2.60000002384186,2014,12,60000,311200,30000,208000,36000,0,56400,17346.5077141575,347742.375,2051400,0,41500,5200,3164789,0.888816893100739,68097.296875,0,1377.6142578125,172.616714477539,1991.73132324219,10330.4462890625,995.865661621094,6904.6689453125,1195.03881835938,0,1872.2275390625,575.826416015625,11543.490234375,105056.828125
"3284-001",530101305344,4,197.139678955078,53,1,13,5,301,1,1,1,4,2,0,3,2.28000000119209,2014,10,67000,33600,27000,161600,0,0,25200,7202.17737296095,122543.78125,1947400,0,0,390000,2781546,0.888816893100739,73717.9375,0,0,14763.2724609375,2536.25439453125,1271.91271972656,1022.07269287109,6117.29443359375,0,0,953.934509277344,272.635131835938,4638.8388671875,105294.15625
"3588-001",530241191936,4,989.355590820313,53,2,412,4,3,3,1,1,4,2,0,8,7.51999998092651,2014,12,170000,485200,0,187200,120000,0,60000,42901.7746036177,831875.625,3107000,228800,68000,0,5300977.5,0.888816893100739,35659.5859375,2625.97778320313,780.447937011719,0,1951.11987304688,5568.7255859375,0,2148.52734375,1377.26110839844,0,688.630554199219,492.391204833984,9547.5830078125,60840.25
"3285-001",530101305344,4,197.139678955078,53,1,13,5,301,1,1,1,4,2,1,4,3.60000002384186,2014,10,285000,70400,47000,624000,96000,0,139200,58244.3234483527,173222.15625,3161600,936000,491000,403000,6484666.5,0.888816893100739,75797.921875,22440.173828125,11771.5009765625,9661.7412109375,6832.7451171875,1687.80798339844,1126.80358886719,14960.115234375,2301.55615234375,0,3337.25659179688,1396.38110351563,4152.92236328125,155466.921875
"3337-001",530122211328,4,286.787261962891,53,1,222,6,1,3,1,1,4,2,0,10,8.88000002503395,2014,12,220000,831600,70000,0,120000,0,45600,147647.900776005,1356416,2868857.25,0,279000,0,5939121,0.888816893100739,27883.599609375,0,2711.71533203125,0,2138.27026367188,8082.6611328125,680.358703613281,0,1166.32922363281,0,443.205078125,1435.05041503906,13183.5634765625,57724.75
"3375-001",530125291520,4,288.900421142578,53,1,253,7,303,3,1,1,4,2,0,8,7.60000002384186,2014,12,897000,360000,164000,480000,300000,0,312000,262155.090403045,889214.9375,0,7098000,160000,0,10922370,0.888816893100739,0,80607.46875,1817.01806640625,0,10186.658203125,4088.29077148438,1862.44360351563,5451.05419921875,3406.90893554688,0,3543.18530273438,2977.12841796875,10098.248046875,124038.3984375
"3377-001",530125291520,4,288.900421142578,53,1,253,7,303,3,1,1,4,2,0,7,5.91999998688698,2014,12,263000,113200,46000,0,240000,0,235200,28847.3713818501,342918.375,1801800,109200,372000,0,3552165.5,0.888816893100739,26268.6484375,1592.03930664063,5423.4306640625,0,3834.30712890625,1650.35583496094,670.639282226563,0,3498.98754882813,0,3429.0078125,420.569152832031,4999.4462890625,51787.4296875
"3457-001",530130305024,4,1781.42333984375,53,1,303,2,1,2,1,2,4,2,0,2,1.87999999523163,2014,11,56000,269200,29000,312000,96000,0,84000,11766.8637568014,171226.75,1896960,0,0,728000,3654153.5,0.888816893100739,87086.96875,0,0,33421.53515625,2570.88745117188,12358.623046875,1331.35241699219,14323.515625,4407.2353515625,0,3856.3310546875,540.201477050781,7860.7978515625,167757.453125
"3280-001",530101305344,4,197.139678955078,53,1,13,5,301,1,1,1,4,2,0,5,4.8400000333786,2014,10,70000,257200,10000,249600,420000,0,123600,98713.2927069281,756231,3730133.25,218400,557000,39000,6529877.5,0.888816893100739,66516.875,3894.57568359375,9932.5947265625,695.459899902344,1248.26135253906,4586.46923828125,178.323059082031,4450.943359375,7489.568359375,0,2204.07299804688,1760.28564453125,13485.3427734375,116442.7734375
"3379-001",530125291520,4,288.900421142578,53,1,253,7,303,3,1,1,4,2,0,8,7.36000007390976,2014,12,357000,1320000,433000,2322000,780000,1000,586000,268202.843783091,1021860.1875,4981600,0,1775000,448500,14294163,0.888816893100739,58417.625,0,20814.85546875,5259.41552734375,4186.42431640625,15479.216796875,5077.65234375,27229.349609375,9146.8095703125,11.7266788482666,6871.833984375,3145.12866210938,11983.0263671875,167623.0625
"3496-001",530135318528,4,265.706573486328,53,1,353,4,302,3,1,1,4,2,0,4,2.84000000357628,2014,12,236000,505600,21600,78000,72000,0,57600,13899.7480885334,329641.78125,1167920,0,0,234000,2716261.5,0.888816893100739,35493.40234375,0,0,7111.32275390625,7172.10302734375,15365.3193359375,656.429809570313,2370.44091796875,2188.09936523438,0,1750.47937011719,422.417053222656,10017.90234375,82547.9140625
"3509-001",530137317376,4,249.504928588867,53,1,373,3,301,2,1,1,4,2,0,4,3.63999998569489,2014,11,50000,480000,0,218400,36000,0,75600,17872.7352474602,661693.1875,1639733.375,0,91000,0,3270299.5,0.888816893100739,38879.86328125,0,2157.708984375,0,1185.55444335938,11381.322265625,0,5178.50146484375,853.599182128906,0,1792.55822753906,423.782012939453,15689.4658203125,77542.359375
