"y5_hhid","booster","cluster","strata","hhweight2","urban","area","region","district","month","quarter","mainland","femalehead","hhsize","adulteq","intyear","intmonth","hhweight_pan","hhweight","nf_clothing","nf_utilities","nf_hhexpenses","nf_transport","nf_communic","nf_recreat","nf_other","dur_exp","rent_exp","foodIN","foodOUT","educa","health","expm","fisherb4c4","foodINR_pae","foodOUTR_pae","educaR_pae","healthR_pae","nf_clothingR_pae","nf_utilitiesR_pae","nf_hhexpensesR_pae","nf_transportR_pae","nf_communicR_pae","nf_recreatR_pae","nf_otherR_pae","dur_expR_pae","rent_expR_pae","expmR_pae"
"6857-001-01",0,550211092480,4,1096.66198730469,1,4,55,552,7,3,2,1,2,1.52000004053116,2021,7,565.93798828125,1096.66198730469,7500,38000,0,0,60000,0,6000,6863.85542294331,393307,950144,0,0,2600000,4061814.75,1.05740022659302,45349.40625,0,0,124095.3515625,357.967376708984,1813.70129394531,0,0,2863.73901367188,0,286.373901367188,327.604827880859,18772.142578125,193866.28125
"3283-001-01",0,530101305344,4,75.4459228515625,2,4,53,531,9,3,2,1,2,1.72000002861023,2021,9,79.3875885009766,75.4459228515625,13500,233200,0,156000,0,0,156000,15383.2510802397,197117.921875,1346800,156000,0,0,2274001.25,1.05740022659302,56806.8125,6579.939453125,0,0,569.417846679688,9836.166015625,0,6579.939453125,0,0,6579.939453125,648.851684570313,8314.2568359375,95915.328125
"7347-001-01",0,530109300736,4,253.208648681641,2,4,53,531,8,3,2,0,6,4.92000004649162,2021,8,270.337982177734,253.208648681641,900000,1001200,0,832000,360000,0,558000,451216.422011844,1370692.375,5109000,3640000,920000,780000,15922108,1.05740022659302,75334.9609375,53673.76171875,13565.896484375,11501.5205078125,13270.9853515625,14763.234375,0,12268.2890625,5308.39404296875,0,8228.0107421875,6653.4296875,20211.59765625,234780.0625
"6339-001-01",0,540224094208,4,2382.52954101563,1,4,54,542,7,3,2,1,2,1.36000001430511,2021,7,2530.828125,2382.52954101563,15000,5200,0,0,0,0,0,4810.06704410858,0,0,0,25000,0,50010.06640625,1.05740022659302,0,0,1333.60388183594,0,800.162353515625,277.389617919922,0,0,0,0,0,256.588958740234,0,2667.74487304688
"7577-001-01",0,530207211520,4,228.211044311523,2,4,53,532,8,3,2,1,2,1.60000002384186,2021,8,538.593994140625,228.211044311523,60000,785200,45000,260000,84000,0,198000,164190.405202194,931660.5625,1948885.75,0,0,0,4476937,1.05740022659302,88367.4140625,0,0,0,2720.55200195313,35602.95703125,2040.41394042969,11789.05859375,3808.77270507813,0,8977.8212890625,7444.80908203125,42243.8515625,202995.671875
"6379-001-03",0,510227087360,4,108.426094055176,1,4,51,512,8,3,2,0,3,2.28000000119209,2021,8,228.232696533203,108.426094055176,30000,65200,0,124800,0,0,0,37136.1073682527,438394.21875,1457485.75,260000,0,0,2413016,1.05740022659302,46376.20703125,8273.0234375,0,0,954.579650878906,2074.61987304688,0,3971.05126953125,0,0,0,1181.64575195313,13949.4072265625,76780.53125
"7593-001-01",0,530218188800,4,1039.15563964844,2,4,53,531,9,3,2,1,6,4.28000000119209,2021,9,1004.53332519531,1039.15563964844,1169000,732000,210000,0,144000,0,306000,749286.459701075,482050.65625,2540200,369200,70000,845000,7616737,1.05740022659302,43057.609375,6258.1171875,1186.53356933594,14323.1552734375,19815.111328125,12407.7509765625,3559.60083007813,0,2440.869140625,0,5186.8466796875,12700.7646484375,8170.98974609375,129107.34375
"6379-001-06",0,510227087360,4,299.739196777344,1,4,51,512,8,3,2,0,3,2.28000000119209,2021,8,244.186737060547,299.739196777344,100000,0,18000,0,60000,0,156000,122057.989273297,191503.8125,1771466.625,0,0,548600,2967628.25,1.05740022659302,56366.8671875,0,0,17456.080078125,3181.93212890625,0,572.747802734375,0,1909.15930175781,0,4963.814453125,3883.80249023438,6093.521484375,94427.921875
"7389-001-03",0,530122211328,4,81.3132705688477,2,4,53,531,8,3,2,0,4,2.91999998688698,2021,8,79.3875885009766,81.3132705688477,250000,245200,0,539200,48000,0,246000,258061.463603478,420000,2004600,0,300000,0,4311061.5,1.05740022659302,49804.734375,0,7453.5673828125,0,6211.30615234375,6092.048828125,0,13396.544921875,1192.57080078125,0,6111.92529296875,6411.5947265625,10434.994140625,107109.2890625
"7353-001-01",0,530109300736,4,434.059478759766,2,4,53,531,8,3,2,0,5,4.39999997615814,2021,8,482.872772216797,434.059478759766,187000,259600,0,520000,60000,0,30000,84204.0188227261,1149198.25,2938000,0,40000,0,5268002,1.05740022659302,48442.31640625,0,659.527770996094,0,3083.29223632813,4280.33544921875,0,8573.861328125,989.291625976563,0,494.645812988281,1388.37219238281,18948.203125,86859.84375
"6301-001-02",0,540107112448,4,400.91357421875,1,4,55,551,7,3,2,1,5,4.28000003099442,2021,7,416.637878417969,400.91357421875,62500,185200,0,109200,24000,0,144000,64759.5901034482,485951.46875,2079133.375,0,89000,0,3243744.5,1.05740022659302,35242.30859375,0,1508.59265136719,0,1059.40502929688,3139.22875976563,0,1850.99243164063,406.8115234375,0,2440.869140625,1097.70617675781,8237.1103515625,54983.02734375
"6302-001-03",0,540107112448,4,191.179168701172,1,4,55,551,7,3,2,0,7,5.31999999284744,2021,7,118.343124389648,191.179168701172,209000,353200,0,0,96000,0,2210400,147707.244243822,993766,2617209.5,353600,180000,197600,7358482.5,1.05740022659302,35690.5,4821.99072265625,2454.63330078125,2694.64208984375,2850.10205078125,4816.5361328125,0,0,1309.13781738281,0,30142.8984375,2014.26184082031,13551.83984375,100346.5390625
"6304-001-03",0,540107112448,4,227.71305847168,1,4,53,531,7,3,2,0,5,4.03999999165535,2021,7,200.439453125,227.71305847168,40000,456000,0,374400,120000,0,252000,186729.660317404,543820.5625,4140933.25,650000,0,93600,6857483,1.05740022659302,74360.5546875,11672.3359375,0,1680.81628417969,718.297546386719,8188.59228515625,0,6723.26513671875,2154.892578125,0,4525.27490234375,3353.1865234375,9765.625,123142.8359375
"6305-001-01",0,540107112448,4,339.086334228516,1,4,55,551,7,3,2,1,5,5.08000004291534,2021,7,362.366333007813,339.086334228516,0,58000,0,0,120000,0,96000,23651.1883195618,265297.96875,2496000,0,0,0,3058949.25,1.05740022659302,35645.65625,0,0,0,0,828.304565429688,0,0,1713.73352050781,0,1370.98681640625,337.765289306641,3788.75024414063,43685.19921875
"7519-001-05",0,530134204416,4,139.318954467773,2,4,53,531,8,3,2,0,1,1,2021,8,154.197036743164,139.318954467773,30000,5200,0,0,48000,0,66000,3457.87019521351,298278.53125,0,0,0,0,450936.40625,1.05740022659302,0,0,0,0,2176.44165039063,377.249877929688,0,0,3482.306640625,0,4788.17138671875,250.861755371094,21639.52734375,32714.55859375
"6324-001-01",0,540131196928,4,348.761444091797,2,4,54,541,7,3,2,1,7,5.28000000119209,2021,7,366.552398681641,348.761444091797,103000,60000,0,0,24000,0,36000,9420.56063772659,160477.953125,2323533.25,0,50000,0,2766431.75,1.05740022659302,31925.72265625,0,687.008117675781,0,1415.23669433594,824.409729003906,0,0,329.763885498047,0,494.645812988281,129.440032958984,2204.99291992188,38011.21875
"6340-001-02",0,540224094208,4,1294.88049316406,1,4,54,542,7,3,2,1,4,2.31999999284744,2021,7,1337.8564453125,1294.88049316406,10000,41200,0,0,0,0,24000,0,203575,1320800,0,0,0,1599575,1.05740022659302,41302.359375,0,0,0,312.707122802734,1288.35339355469,0,0,0,0,750.497131347656,0,6365.935546875,50019.8515625
"6344-001-01",0,540224094208,4,269.442718505859,1,4,54,542,7,3,2,0,12,8.87999993562698,2021,7,661.742919921875,269.442718505859,220000,29200,0,156000,24000,0,90000,239435.110578329,391105.40625,2073933.375,0,130000,0,3353674,1.05740022659302,16943.673828125,0,1062.07739257813,0,1797.36169433594,238.55891418457,0,1274.49279785156,196.075820922852,0,735.284362792969,1956.14318847656,3195.26318359375,27398.93359375
"6378-001-01",0,510227087360,4,625.935119628906,1,4,51,512,8,3,2,0,4,3.11999997496605,2021,8,523.458129882813,625.935119628906,335000,5200,0,0,96000,0,132000,37274.6431461647,560844.1875,1326000,1040000,25000,13000,3570319,1.05740022659302,30832.923828125,24182.685546875,581.314514160156,302.283569335938,7789.61474609375,120.913421630859,0,0,2232.24780273438,0,3069.3408203125,866.731689453125,13041.0751953125,83019.1328125
"6381-001-01",0,510227087360,4,532.162841796875,1,4,51,512,8,3,2,0,7,6.12000003457069,2021,8,498.306610107422,532.162841796875,240000,5200,0,520000,24000,0,150000,27508.2054157564,578769.8125,3149714.25,0,42000,0,4737192.5,1.05740022659302,37337.5234375,0,497.878784179688,0,2845.02172851563,61.6421356201172,0,6164.2138671875,284.502166748047,0,1778.13854980469,326.089324951172,6860.88623046875,56155.8984375
"6382-001-02",0,510227087360,4,332.037780761719,1,4,51,512,8,3,2,1,4,3.72000002861023,2021,8,242.128524780273,332.037780761719,160000,41200,0,416000,0,0,90000,0,385141.40625,1260480,0,50000,0,2402821.5,1.05740022659302,24582.087890625,0,975.108215332031,0,3120.34643554688,803.489196777344,0,8112.900390625,0,0,1755.19482421875,0,7511.09130859375,46860.22265625
"6382-001-04",0,510227087360,4,121.303535461426,1,4,51,512,8,3,2,0,2,1.87999999523163,2021,8,228.727676391602,121.303535461426,155000,29200,36000,156000,30000,0,60000,55105.1577064773,477909.03125,1251466.75,0,0,0,2250681,1.05740022659302,48293.33984375,0,0,0,5981.35546875,1126.81018066406,1389.21801757813,6019.94482421875,1157.68176269531,0,2315.36352539063,2126.47436523438,18442.21875,86852.40625
"6397-001-01",0,510228299776,4,157.248962402344,2,4,51,512,8,3,2,1,4,3.12000000476837,2021,8,165.572540283203,157.248962402344,245000,863200,0,416000,90000,0,0,164719.067594469,879557.625,2680600,0,60000,0,5399076.5,1.05740022659302,62330.87109375,0,1395.15490722656,0,5696.88232421875,20071.62890625,0,9673.07421875,2092.732421875,0,0,3830.1435546875,20451.984375,125542.46875
"7595-001-01",0,530218188800,4,561.212463378906,2,4,53,532,9,3,2,1,7,6.11999997496605,2021,9,469.341522216797,561.212463378906,330000,269200,0,312000,72000,0,264000,207146.802607676,660961.9375,2155400,0,60000,0,4330708.5,1.05740022659302,25550.666015625,0,711.255432128906,0,3911.90478515625,3191.166015625,0,3698.5283203125,853.506530761719,0,3129.52392578125,2455.57153320313,7835.212890625,51337.33203125
"6301-001-04",0,540107112448,4,75.4459228515625,1,4,53,531,7,3,2,0,3,2.63999998569489,2021,7,103.05729675293,75.4459228515625,165000,149200,0,208000,24000,0,54000,26124.2509696311,240000,3163333.25,0,30000,39000,4098657.5,1.05740022659302,86929.421875,0,824.409729003906,1071.73266601563,4534.25341796875,4100.064453125,0,5715.9072265625,659.527770996094,0,1483.9375,717.902893066406,6595.27783203125,112632.4375
"7522-001-01",0,530134204416,4,277.531951904297,2,4,53,531,8,3,2,0,9,7.56000003218651,2021,8,293.906860351563,277.531951904297,653000,756000,125000,0,240000,0,396000,226806.010154245,1068483.25,3588866.75,254800,800000,585000,8693956,1.05740022659302,34439.85546875,2445.13818359375,7677.04248046875,5613.83740234375,6266.38623046875,7254.80517578125,1199.53796386719,0,2303.11279296875,0,3800.13623046875,2176.49926757813,10253.4892578125,83429.8359375
"6402-001-01",0,510228299776,4,75.4459228515625,2,4,51,512,8,3,2,0,5,3.59999999403954,2021,8,83.9402542114258,75.4459228515625,213000,605200,0,292000,120000,0,186000,237336.205276865,665738.25,2722200,0,23000,91000,5155474,1.05740022659302,54858.421875,0,463.50146484375,1833.85363769531,4292.4267578125,12196.1337890625,0,5884.453125,2418.2685546875,0,3748.31616210938,4782.85546875,13416.115234375,103894.3359375
"7521-001-01",0,530134204416,4,75.4459228515625,2,4,53,531,8,3,2,0,6,5.40000003576279,2021,8,79.3875885009766,75.4459228515625,630000,929200,54000,1900000,360000,0,660000,885409.894116934,1677982.5,1666600,0,3500000,39000,12302192,1.05740022659302,22390.478515625,0,47021.88671875,523.958190917969,8463.939453125,12483.638671875,725.480529785156,25526.166015625,4836.537109375,0,8866.984375,11895.3271484375,22543.400390625,165277.796875
"6398-001-01",0,510228299776,4,75.4459228515625,2,4,51,512,8,3,2,1,7,5.83999997377396,2021,8,79.3875885009766,75.4459228515625,294000,352000,0,166400,72000,0,162000,97371.3184020576,914786.25,2100800,1196000,242000,0,5597358,1.05740022659302,26097.423828125,14857.4443359375,3006.27221679688,0,3652.248046875,4372.75927734375,0,2067.12255859375,894.428039550781,0,2012.46313476563,1209.60607910156,11364.03515625,69533.8046875
"7600-001-01",0,530218188800,4,1514.39440917969,2,4,53,532,9,3,2,0,5,3.87999996542931,2021,9,1734.86352539063,1514.39440917969,748000,29200,25000,291200,192000,0,175200,63145.1928031533,371940.40625,2899000,816400,60000,0,5671085.5,1.05740022659302,54205.36328125,15265.0078125,1121.87707519531,0,13986.068359375,545.980224609375,467.448791503906,5444.84375,3590.0068359375,0,3275.88134765625,1180.68579101563,6954.52392578125,106037.6875
"6377-001-01",0,510227087360,4,451.679595947266,1,4,51,512,8,3,2,0,8,6.76000002026558,2021,8,467.795867919922,451.679595947266,0,77200,0,31200,0,0,36000,37670.8919849728,131588.15625,3178314.25,0,0,65000,3556973.5,1.05740022659302,34109.54296875,0,0,697.577453613281,0,828.507385253906,0,334.837158203125,0,0,386.3505859375,404.282531738281,1412.19885253906,38173.30078125
"7356-001-01",0,530109300736,4,214.017333984375,2,4,53,531,8,3,2,0,5,4.51999998092651,2021,8,150.984252929688,214.017333984375,300000,905200,0,260000,216000,0,204000,129950.950736019,769810.1875,3671200,1040000,890000,140400,8526561,1.05740022659302,58924.4296875,16692.47265625,14284.904296875,2253.48388671875,4815.13623046875,14528.87109375,0,4173.1181640625,3466.89819335938,0,3274.29272460938,2085.77172851563,12355.8037109375,136855.171875
"7520-001-01",0,530134204416,4,107.505363464355,2,4,53,531,8,3,2,0,6,4.03999996185303,2021,8,90.2593307495117,107.505363464355,530000,1241200,100000,260000,120000,0,321000,1047069.62576314,948640.8125,3499600,0,4500000,0,12567511,1.05740022659302,62843.85546875,0,80808.4765625,0,9517.4423828125,22288.7734375,1795.74389648438,4668.93408203125,2154.89282226563,0,5764.337890625,18802.689453125,17035.16015625,225680.3125
"6341-001-01",0,540224094208,4,1197.76477050781,1,4,54,542,7,3,2,0,3,2.87999999523163,2021,7,1309.25024414063,1197.76477050781,88000,72000,0,0,0,0,36000,20193.3181243483,282550.96875,0,3192800,28000,0,3719544.25,1.05740022659302,0,80427.578125,705.328308105469,0,2216.74609375,1813.70129394531,0,0,0,0,906.850646972656,508.675659179688,7117.54248046875,93696.421875
"6285-001-01",0,540101214208,4,514.179077148438,2,4,54,541,7,3,2,1,7,6.12000009417534,2021,7,541.777648925781,514.179077148438,284000,287200,32000,145600,24000,0,150000,115452.823269776,948054.6875,2867800,364000,15000,403000,5636107.5,1.05740022659302,33995.63671875,4314.94970703125,177.813858032227,4777.265625,3366.60888671875,3404.54272460938,379.336212158203,1725.97985839844,284.502166748047,0,1778.13854980469,1368.607421875,11238.484375,66811.8671875
"6379-001-02",0,510227087360,4,486.933227539063,1,4,51,512,8,3,2,1,3,2.92000007629395,2021,8,313.667236328125,486.933227539063,0,30000,15000,0,0,0,72000,4810.06704410858,491962.53125,1483872,0,0,130000,2227644.75,1.05740022659302,36867.1328125,0,0,3229.87915039063,0,745.356689453125,372.678344726563,0,0,0,1788.85607910156,119.507186889648,12222.9189453125,55346.33203125
"6286-001-01",0,540101214208,4,275.006896972656,2,4,54,541,7,3,2,1,3,2.75999999046326,2021,7,289.729553222656,275.006896972656,390000,305200,100000,0,72000,0,72000,297509.548199223,952939.625,1924000,0,3725000,0,7838649,1.05740022659302,50573.35546875,0,97913.5859375,0,10251.35546875,8022.3427734375,2628.552734375,0,1892.55798339844,0,1892.55798339844,7820.1953125,25048.51953125,206043.015625
"6320-001-03",0,540131196928,4,354.764373779297,2,4,54,541,7,3,2,0,3,2.28000000119209,2021,7,368.126892089844,354.764373779297,66500,65200,0,124800,48000,0,150000,48313.2410829131,282550.96875,1652609.5,0,0,0,2437973.75,1.05740022659302,52584.9140625,0,0,0,2115.98486328125,2074.61987304688,0,3971.05126953125,1527.32739257813,0,4772.8984375,1537.29455566406,8990.580078125,77574.671875
"7444-001-01",0,530126307328,4,560.703857421875,2,4,53,531,9,3,2,0,4,2.91999998688698,2021,9,617.501037597656,560.703857421875,345000,18000,0,832000,72000,7000,42000,181728.776109324,631647.1875,0,6786000,135000,0,9050376,1.05740022659302,0,168599.6875,3354.10522460938,0,8571.6025390625,447.214019775391,0,20671.2265625,1788.85607910156,173.916564941406,1043.49938964844,4515.09228515625,15693.416015625,224858.625
"6328-001-01",0,540131196928,4,503.082244873047,2,4,54,541,7,3,2,0,7,5.55999997258186,2021,7,512.2587890625,503.082244873047,290000,83200,0,520000,144000,0,168000,32168.5923719971,372863.84375,3153800,0,116000,13000,4893032.5,1.05740022659302,41151.44921875,0,1513.59252929688,169.626739501953,3783.98120117188,1085.61120605469,0,6785.06982421875,1878.9423828125,0,2192.09936523438,419.742584228516,4865.2060546875,63845.3203125
"7448-001-01",0,530126307328,4,548.416259765625,2,4,53,531,9,3,2,0,5,4.15999999642372,2021,9,613.764953613281,548.416259765625,337000,532400,35000,291200,0,0,162000,187507.293039285,600000,3109600,780000,555500,0,6590207.5,1.05740022659302,54229.671875,13602.759765625,9687.6064453125,0,5877.08984375,9284.755859375,610.380249023438,5078.36376953125,0,0,2825.18872070313,3270.021484375,10463.662109375,114929.5
"6403-001-02",0,510228299776,4,75.4459228515625,2,4,51,512,8,3,2,0,5,4.28000006079674,2021,8,79.3875885009766,75.4459228515625,354000,761200,19200,312000,96000,12000,168000,352939.353367031,973138.75,2691000,390000,125000,273000,6527478,1.05740022659302,45613.7421875,6610.68701171875,2118.81005859375,4627.48095703125,6000.4697265625,12902.705078125,325.44921875,5288.5498046875,1627.24609375,203.40576171875,2847.6806640625,5982.4912109375,16495.16796875,110643.8828125
"3280-001-01",0,530101305344,4,183.039199829102,2,4,53,531,9,3,2,0,5,4.75999999046326,2021,9,209.036407470703,183.039199829102,220000,461200,0,60000,120000,0,180000,1243137.3956161,1411113.625,3515200,0,4000000,0,11210651,1.05740022659302,53575.82421875,0,60964.75,0,3353.06127929688,7029.23583984375,0,914.471252441406,1828.94250488281,0,2743.41381835938,18946.890625,21507.046875,170863.640625
"7574-001-01",0,530207211520,4,307.826843261719,2,4,53,531,8,3,2,0,6,5.75999999046326,2021,8,279.033599853516,307.826843261719,295000,874400,40000,1560000,120000,0,120000,170990.840892571,1081787.75,3439800,728000,6490000,761800,15681779,1.05740022659302,43324.79296875,9169.267578125,81742.515625,9594.984375,3715.56884765625,11013.197265625,503.805938720703,19648.431640625,1511.41784667969,0,1511.41784667969,2153.65502929688,13625.27734375,197514.328125
"6341-001-04",0,540224094208,4,1276.96301269531,1,4,54,542,7,3,2,0,4,2.75999999046326,2021,7,1330.62060546875,1276.96301269531,170000,41200,0,0,48000,0,168000,38169.2263863161,285529.84375,1578200,0,0,0,2329099,1.05740022659302,41483.8203125,0,0,0,4468.53955078125,1082.96374511719,0,0,1261.70532226563,0,4415.96875,1003.29821777344,7505.30224609375,61221.59375
"7523-001-01",0,530134204416,4,119.331573486328,2,4,53,531,8,3,2,1,8,6.67999994754791,2021,8,79.8434600830078,119.331573486328,309000,287200,0,166400,96000,0,144000,45217.9258991064,678113.625,2740400,847600,36000,0,5349931.5,1.05740022659302,29762.080078125,9205.3486328125,390.9775390625,0,3355.890625,3119.1318359375,0,1807.18505859375,1042.60681152344,0,1563.91015625,491.088714599609,7364.64453125,58102.86328125
