"interview__key","y5_hhid","indidy5","hh_c01","hh_c01_1","hh_c01_2","hh_c02","hh_c03","hh_c03_1","hh_c04","hh_c05","hh_c05a","hh_c06","hh_c07","hh_c08","hh_c09","hh_c10","hh_c11","hh_c12","hh_c13","hh_c14","hh_c15","hh_c16","hh_c17","hh_c18","hh_c19","hh_c20_1","hh_c20_2","hh_c21_1","hh_c21_2","hh_c22","hh_c23","hh_c24","hh_c25","hh_c26","hh_c27","hh_c28_0","hh_c28_1","hh_c28_2","hh_c28_3","hh_c28_4","hh_c28_5","hh_c28_6","hh_c28_7","hh_c28_8","hh_c29","hh_c30","hh_c01_3"
"25-04-99-49","5370-001-01",1,1,1,,1,1,,8,2,8,2,13,1983,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"25-04-99-49","5370-001-01",2,1,2,1,1,1,,7,1,,,,,18,17,1,1,2,1,15,2,2,,2,2,0,4,,,,,,,,1,0,40000,50000,0,120000,10000,0,,,,
"25-04-99-49","5370-001-01",3,1,2,1,1,1,,7,1,,,,,16,15,1,1,2,1,15,2,2,,2,2,0,1,,,,,,,,1,0,30000,45000,0,120000,10000,0,,,,
"21-97-56-16","5372-001-01",1,1,2,2,1,1,,9,2,5,2,18,1989,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"21-97-56-16","5372-001-01",2,1,1,,1,1,,8,2,5,2,22,1990,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"21-97-56-16","5372-001-01",3,1,2,2,3,1,,6,1,,,,,23,22,1,1,2,1,30,2,2,,4,20,0,1,,1,1,,,,,1,0,45000,30000,0,240000,120000,440000,,4,,
"21-97-56-16","5372-001-01",4,1,2,2,1,1,,7,1,,,,,13,12,1,1,2,1,30,2,2,,2,5,0,6,,,,,,,,1,0,3500,22000,0,120000,0,66000,,,,
"21-97-56-16","5372-001-01",5,1,2,2,3,1,,7,1,,,,,17,16,1,1,2,1,30,2,2,,3,16,0,1,,,,,,,,1,0,25000,8000,0,12000,2000,176000,,,,
"29-45-94-81","5373-001-01",1,1,2,2,3,1,,7,2,8,2,24,2008,,,2,,,,,,,,,,,,,1,2,1,2008,3,4,,,,,,,,,,4,,
"29-45-94-81","5373-001-01",2,1,1,,1,1,,8,2,10,2,22,2007,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"29-45-94-81","5373-001-01",3,1,2,2,1,1,,6,1,,,,,12,1,1,1,2,1,5,2,2,,2,3,30,1,,,,,,,,1,0,15000,44000,0,70000,9800,0,,,,
"42-78-88-25","5374-001-01",1,1,1,,3,1,,6,2,5,2,34,2002,,,2,,,,,,,,,,,,,1,1,1,1997,3,4,,,,,,,,,,4,,1
"42-78-88-25","5374-001-01",3,1,2,1,3,1,,4,1,,,,,22,21,1,5,1,,,2,2,,2,15,25,7,,1,1,,,,,2,,,,,,,,2850000,4,,
"42-78-88-25","5374-001-01",4,1,2,1,3,1,,4,1,,,,,1,1,1,7,2,1,8,2,2,,4,6,10,1,,,,,,,,2,,,,,,,,420000,,,
"22-84-85-63","5375-001-01",1,1,1,,3,1,,8,2,11,2,34,1991,,,2,,,,,,,,,,,,,1,1,1,1981,1,4,,,,,,,,,,4,,1
"22-84-85-63","5375-001-01",2,1,1,,3,1,,6,2,8,2,34,2010,,,2,,,,,,,,,,,,,1,1,2,2008,3,2,,,,,,,,,,4,,1
"22-84-85-63","5375-001-01",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-21-94-20","5375-001-03",1,1,1,,3,1,,7,2,8,2,43,2015,,,2,,,,,,,,,,,,,1,1,2,2006,3,3,,,,,,,,,,4,,1
"90-21-94-20","5375-001-03",2,1,1,,3,1,,7,2,5,2,24,2011,,,2,,,,,,,,,,,,,1,1,1,2011,3,4,,,,,,,,,,4,,2
"74-04-76-75","5376-001-01",1,1,1,,1,1,,7,2,9,2,18,1983,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"74-04-76-75","5376-001-01",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-04-76-75","5376-001-01",3,1,2,1,3,1,,7,1,,,,,22,21,1,1,2,1,30,2,2,,2,1,0,1,,1,1,,,,,2,,,,,,,,135000,4,,
"74-04-76-75","5376-001-01",4,1,1,,1,1,,7,1,,,,,13,12,1,1,2,1,20,2,1,1,2,0,30,1,,,,,,,,2,,,,,,,,75000,,,1
"74-04-76-75","5376-001-01",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-04-76-75","5376-001-01",6,1,2,1,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-04-76-75","5376-001-01",7,1,2,1,1,1,,7,1,,,,,15,14,1,1,1,,,2,1,1,2,0,30,1,,,,,,,,2,,,,,,,,53000,,,
"74-04-76-75","5376-001-01",8,1,2,1,1,1,,6,1,,,,,12,1,1,1,2,1,30,2,1,1,2,0,0,1,,,,,,,,2,,,,,,,,45000,,,
"49-96-09-53","5392-001-01",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-96-09-53","5392-001-01",2,1,1,,3,1,,7,2,11,2,22,2005,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"49-96-09-53","5392-001-01",3,1,2,2,3,1,,6,1,,,,,14,13,1,5,2,6,15,1,2,,4,5,0,1,,,,,,,,2,,,,,,,,2000000,,,
"49-96-09-53","5392-001-01",4,1,2,2,1,1,,6,1,,,,,12,1,1,5,2,6,15,1,2,,4,5,0,1,,,,,,,,2,,,,,,,,1950000,,,
"49-96-09-53","5392-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-96-09-53","5392-001-01",7,1,1,,3,1,,6,2,1,2,21,2018,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"86-61-12-52","5393-001-01",1,1,1,,3,1,,7,2,8,2,45,2013,,,2,,,,,,,,,,,,,1,1,2,2004,1,1,,,,,,,,,,4,,1
"86-61-12-52","5393-001-01",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-61-12-52","5393-001-01",3,1,2,1,3,1,,4,1,,,,,17,16,1,7,2,6,40,2,2,,2,21,0,1,,,,,,,,1,1800000,0,100000,600000,0,0,0,,,,
"86-61-12-52","5393-001-01",4,1,2,1,3,1,,5,1,,,,,12,1,1,7,2,4,35,2,2,,2,12,0,1,,,,,,,,1,1600000,0,100000,600000,0,0,0,,,,
"86-61-12-52","5393-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-42-81-99","5395-001-01",1,1,2,2,3,1,,7,2,8,2,41,2010,,,2,,,,,,,,,,,,,1,1,2,9999,3,6,,,,,,,,,,4,,
"24-42-81-99","5395-001-01",2,1,1,,3,1,,7,2,8,2,24,2009,,,2,,,,,,,,,,,,,1,2,1,2009,2,4,,,,,,,,,,4,,1
"24-42-81-99","5395-001-01",4,1,2,2,1,1,,5,1,,,,,1,1,1,7,2,6,15,2,2,,2,1,0,1,,,,,,,,2,,,,,,,,1500000,,,
"24-42-81-99","5395-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-42-81-99","5395-001-01",6,1,1,,1,1,,7,2,1,1,,,,18,2,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,1
"77-53-54-39","5396-001-01",1,1,2,2,3,1,,7,2,8,2,45,2018,,,2,,,,,,,,,,,,,1,1,2,9999,1,6,,,,,,,,,,4,,
"77-53-54-39","5396-001-01",2,1,1,,1,1,,7,2,8,2,18,1998,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"77-53-54-39","5396-001-01",3,1,2,2,3,1,,6,1,,,,,17,16,1,1,2,3,30,2,2,,2,7,0,8,,,,,,,,1,0,150000,100000,0,120000,0,0,,,,
"77-53-54-39","5396-001-01",4,1,2,2,3,1,,6,1,,,,,16,15,1,1,2,3,30,2,2,,2,7,0,8,,,,,,,,1,0,150000,80000,0,0,0,0,,,,
"77-53-54-39","5396-001-01",5,1,2,2,3,1,,5,1,,,,,15,14,1,1,2,3,30,2,2,,2,7,0,1,,,,,,,,1,0,150000,55000,0,120000,0,0,,,,
"71-29-17-94","5397-001-01",1,1,1,,3,1,,6,2,5,2,43,2008,,,2,,,,,,,,,,,,,1,2,2,1999,3,2,,,,,,,,,,4,,1
"71-29-17-94","5397-001-01",2,1,1,,3,1,,8,2,5,2,25,2008,,,2,,,,,,,,,,,,,1,1,1,1997,3,4,,,,,,,,,,4,,1
"71-29-17-94","5397-001-01",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-37-95-02","5400-001-01",1,1,1,,3,1,,9,2,5,2,44,2004,,,2,,,,,,,,,,,,,1,2,2,1999,1,3,,,,,,,,,,4,,1
"44-37-95-02","5400-001-01",2,1,2,1,3,1,,7,2,8,2,25,9999,,,2,,,,,,,,,,,,,1,2,1,9999,3,3,,,,,,,,,,4,,
"44-37-95-02","5400-001-01",3,1,2,1,1,1,,5,1,,,,,12,1,1,3,2,6,15,2,2,,4,4,0,1,,,,,,,,2,,,,,,,,2400000,,,
"44-37-95-02","5400-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-37-95-02","5400-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-37-95-02","5400-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-37-95-02","5400-001-01",8,1,1,,1,1,,7,2,1,2,18,2017,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"44-37-95-02","5400-001-01",9,1,1,,1,1,,6,2,1,2,22,2018,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"74-05-17-77","5409-001-01",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-05-17-77","5409-001-01",3,1,1,,1,1,,7,2,11,2,18,2018,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"74-05-17-77","5409-001-01",4,1,1,,1,1,,10,2,8,2,18,1991,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"74-05-17-77","5409-001-01",5,1,1,,3,1,,8,1,,,,,23,22,1,1,2,1,15,2,2,,2,21,0,1,,1,1,,,,,1,0,35000,30000,0,0,0,0,,4,,1
"74-05-17-77","5409-001-01",6,1,1,,1,1,,8,2,8,2,18,2017,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"53-63-74-27","5410-001-01",1,1,1,,3,1,,11,2,5,2,33,2012,,,2,,,,,,,,,,,,,1,1,1,1998,3,3,,,,,,,,,,4,,1
"53-63-74-27","5410-001-01",2,1,1,,3,1,,10,2,6,2,22,2005,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"53-63-74-27","5410-001-01",3,1,2,2,1,1,,7,1,,,,,21,18,1,1,2,1,15,2,2,,2,8,10,1,,1,1,,,,,2,,,,,,,,250000,4,,
"53-63-74-27","5410-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-63-74-27","5410-001-01",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-78-00-74","5411-001-01",1,1,1,,3,1,,7,2,1,2,25,2014,,,2,,,,,,,,,,,,,1,1,1,2011,3,4,,,,,,,,,,4,,1
"48-78-00-74","5411-001-01",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-78-00-74","5411-001-01",4,1,1,,1,1,,7,2,10,2,18,2010,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"48-78-00-74","5411-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-15-55-42","5412-001-01",1,1,1,,1,1,,9,2,1,2,16,1993,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"35-15-55-42","5412-001-01",2,1,1,,1,1,,8,2,10,2,18,2009,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"35-15-55-42","5412-001-01",3,1,2,2,1,1,,6,1,,,,,12,1,1,1,2,1,15,2,2,,3,7,0,1,,,,,,,,1,0,6000,15000,0,0,0,50000,,,,
"89-13-50-43","5413-001-01",1,1,1,,1,1,,7,2,5,2,2,1994,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"89-13-50-43","5413-001-01",2,1,2,1,1,1,,7,2,5,2,18,1993,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"89-13-50-43","5413-001-01",3,1,2,1,3,1,,8,1,,,,,25,25,1,7,2,1,40,2,2,,1,0,0,1,,1,1,,,,,2,,,,,,,,50000,4,,
"89-13-50-43","5413-001-01",4,1,1,,3,1,,5,1,,,,,24,23,1,1,2,1,30,2,2,,2,10,0,1,,1,1,,,,,1,0,30000,27000,0,0,0,220000,,4,,1
"89-13-50-43","5413-001-01",5,1,2,1,3,1,,7,1,,,,,23,22,1,1,2,4,15,2,2,,1,12,0,2,4,1,1,,,,,1,0,33000,36500,88000,200000,20000,132000,,4,,
"89-13-50-43","5413-001-01",6,1,1,,3,1,,5,1,,,,,23,22,1,1,2,1,25,2,1,5,4,4,0,2,,1,1,,,,,1,0,29000,25000,0,100000,0,210000,,4,,1
"89-13-50-43","5413-001-01",7,1,2,4,1,1,,6,1,,,,,17,16,1,1,2,1,30,2,2,,1,10,0,1,,,,,,,,1,0,21500,20000,0,0,0,220000,,,,
"20-63-28-32","5414-001-01",1,1,1,,1,1,,10,2,5,2,18,1996,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"20-63-28-32","5414-001-01",2,1,1,,3,1,,7,2,5,2,41,2003,,,2,,,,,,,,,,,,,1,1,2,2000,3,4,,,,,,,,,,4,,1
"20-63-28-32","5414-001-01",3,1,1,,3,1,,10,2,5,2,24,2009,,,2,,,,,,,,,,,,,1,1,1,2009,3,4,,,,,,,,,,4,,1
"20-63-28-32","5414-001-01",4,1,1,,5,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"03-48-02-99","5414-001-05",1,1,1,,1,1,,10,2,8,2,15,2002,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"03-48-02-99","5414-001-05",2,1,1,,1,1,,7,2,5,2,18,2012,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"03-48-02-99","5414-001-05",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-52-69-84","5415-001-01",1,1,1,,1,1,,7,2,11,2,18,1997,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"99-52-69-84","5415-001-01",2,1,2,1,1,1,,7,2,10,2,18,2004,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"99-52-69-84","5415-001-01",3,1,2,1,3,1,,6,1,,,,,23,22,1,1,2,1,30,2,2,,2,10,0,1,,1,1,,,,,2,,,,,,,,96000,4,,
"99-52-69-84","5415-001-01",4,1,2,1,1,1,,7,1,,,,,15,14,1,1,2,1,20,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,43,,,
"99-52-69-84","5415-001-01",5,1,2,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-08-80-44","5427-001-01",1,1,1,,3,1,,6,2,1,2,23,1996,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"81-08-80-44","5427-001-01",2,1,1,,1,1,,9,2,1,2,18,2003,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"81-08-80-44","5427-001-01",3,1,2,1,1,1,,5,1,,,,,1,1,1,1,2,1,10,1,1,3,2,0,0,1,,,,,,,,1,0,12000,59000,0,120000,0,30000,,,,
"81-08-80-44","5427-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-06-03-85","5429-001-01",1,1,1,,3,1,,10,2,8,2,24,1985,,,2,,,,,,,,,,,,,1,1,1,1984,3,4,,,,,,,,,,4,,1
"84-06-03-85","5429-001-01",3,1,2,1,1,1,,12,2,5,2,18,2001,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"84-06-03-85","5429-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-12-10-35","5429-001-02",2,1,1,,1,1,,7,2,8,2,24,2018,,,2,,,,,,,,,,,,,1,2,1,2018,1,4,,,,,,,,,,4,,1
"13-12-10-35","5429-001-02",3,1,2,2,1,1,,6,1,,,,,1,1,1,1,2,1,25,2,2,,1,0,0,1,,,,,,,,1,0,3000,40000,0,0,0,0,,,,
"13-12-10-35","5429-001-02",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-96-90-16","5430-001-01",1,1,2,2,3,1,,9,2,8,2,25,2008,,,2,,,,,,,,,,,,,1,1,1,2002,3,4,,,,,,,,,,4,,
"81-96-90-16","5430-001-01",2,1,1,,3,1,,8,2,8,2,25,2011,,,2,,,,,,,,,,,,,1,2,1,2007,3,4,,,,,,,,,,4,,1
"81-96-90-16","5430-001-01",3,1,2,2,3,1,,3,1,,,,,14,13,1,3,2,1,45,2,1,3,4,14,0,7,,,,,,,,1,700000,35000,0,0,0,0,300000,,,,
"81-96-90-16","5430-001-01",4,1,2,2,5,1,,4,1,,,,,1,1,1,3,2,1,45,2,1,3,4,14,0,7,,,,,,,,1,300000,36000,0,0,0,0,180000,,,,
"81-96-90-16","5430-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-42-38-98","5431-001-01",1,1,1,,3,1,,6,2,5,2,34,1999,,,2,,,,,,,,,,,,,1,1,1,1996,3,4,,,,,,,,,,4,,1
"58-42-38-98","5431-001-01",2,1,1,,3,1,,8,1,,,,,17,16,1,1,2,1,15,2,1,3,2,5,0,2,,,,,,,,1,0,45000,57000,0,0,3000,85000,,,,1
"05-64-34-94","5433-001-01",1,1,1,,3,1,,6,2,5,2,32,1976,,,2,,,,,,,,,,,,,1,1,2,1976,3,2,,,,,,,,,,4,,1
"05-64-34-94","5433-001-01",2,1,1,,3,1,,8,2,5,2,24,2003,,,2,,,,,,,,,,,,,1,1,1,2003,3,5,,,,,,,,,,4,,1
"05-64-34-94","5433-001-01",3,1,2,2,3,1,,5,1,,,,,22,21,1,7,1,,,2,1,3,2,15,10,7,,1,1,,,,,2,,,,,,,,2500000,4,,
"05-64-34-94","5433-001-01",4,1,2,2,3,1,,5,1,,,,,14,13,1,7,2,1,15,2,1,3,3,7,15,1,,,,,,,,2,,,,,,,,1500000,,,
"05-64-34-94","5433-001-01",5,1,2,1,1,1,,7,1,,,,,18,17,1,1,2,1,15,2,1,3,5,9,20,2,,2,,,,,,2,,,,,,,,600000,4,,
"38-73-16-03","5434-001-01",1,1,1,,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
"38-73-16-03","5434-001-01",2,1,1,,1,1,,8,2,1,2,18,1990,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"38-73-16-03","5434-001-01",3,1,1,,1,1,,8,2,8,2,24,2009,,,2,,,,,,,,,,,,,1,1,1,2009,3,4,,,,,,,,,,4,,1
"38-73-16-03","5434-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-73-16-03","5434-001-01",6,1,2,1,1,1,,5,1,,,,,1,1,1,7,2,4,10,1,1,3,2,1,0,1,,,,,,,,2,,,,,,,,75000,,,
"47-54-92-46","5446-001-01",1,1,1,,1,1,,6,2,8,2,18,1990,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"47-54-92-46","5446-001-01",2,1,2,1,1,1,,9,2,8,2,18,9999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"38-02-99-86","5447-001-01",1,1,1,,1,1,,10,2,5,2,18,1997,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"38-02-99-86","5447-001-01",2,1,1,,1,1,,8,2,5,2,18,1999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"38-02-99-86","5447-001-01",4,1,2,2,1,1,,6,1,,,,,12,1,1,1,2,1,5,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,36500,,,
"38-02-99-86","5447-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-02-99-86","5447-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-02-99-86","5447-001-01",7,1,1,,1,1,,11,2,5,2,15,1965,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"38-02-99-86","5447-001-01",8,1,2,2,3,1,,6,1,,,,,23,22,1,1,2,1,20,2,2,,3,0,0,1,,1,1,,,,,2,,,,,,,,72000,4,,
"49-33-69-82","5447-001-03",1,1,1,,1,1,,7,2,5,2,18,2012,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"49-33-69-82","5447-001-03",2,1,1,,3,1,,6,2,5,2,24,2018,,,2,,,,,,,,,,,,,1,1,1,2018,3,4,,,,,,,,,,4,,1
"49-33-69-82","5447-001-03",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-53-16-54","5449-001-01",1,1,1,,3,1,,7,2,5,2,25,2007,,,2,,,,,,,,,,,,,1,1,1,2001,3,4,,,,,,,,,,4,,1
"98-53-16-54","5449-001-01",2,1,1,,3,1,,10,2,5,2,2,1993,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"98-53-16-54","5449-001-01",3,1,1,,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"98-53-16-54","5449-001-01",4,1,1,,1,1,,5,1,,,,,22,21,1,1,2,4,40,2,2,,4,6,0,2,,1,1,,,,,1,0,28000,40500,108000,0,10000,297000,,4,,1
"98-53-16-54","5449-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-53-16-54","5449-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-53-16-54","5449-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-00-16-01","5450-001-01",1,1,1,,1,1,,9,2,5,2,18,1977,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"65-00-16-01","5450-001-01",2,1,1,,1,1,,8,2,5,2,18,1978,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"65-00-16-01","5450-001-01",3,1,1,,3,1,,7,1,,,,,33,33,1,7,1,,,2,2,,3,9,30,1,,1,1,,,,,2,,,,,,,,2300000,4,,3
"65-00-16-01","5450-001-01",4,1,1,,3,1,,7,2,5,2,43,2018,,,2,,,,,,,,,,,,,1,1,2,2014,3,3,,,,,,,,,,4,,1
"65-00-16-01","5450-001-01",5,1,2,1,3,1,,7,2,5,2,25,2017,,,2,,,,,,,,,,,,,1,1,1,2013,3,4,,,,,,,,,,4,,
"65-00-16-01","5450-001-01",6,1,2,1,1,1,,6,1,,,,,15,14,1,1,2,1,15,1,2,,2,8,18,1,,,,,,,,2,,,,,,,,70000,,,
"65-00-16-01","5450-001-01",7,1,2,1,3,1,,7,1,,,,,22,21,1,1,2,1,20,2,2,,2,11,35,1,,1,1,,,,,2,,,,,,,,130000,4,,
"10-28-04-69","5451-001-01",1,1,1,,1,1,,6,2,11,2,18,1984,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"43-33-92-97","5456-001-01",1,1,1,,1,1,,8,2,8,2,22,1995,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"43-33-92-97","5456-001-01",2,1,1,,1,1,,10,2,10,2,18,2001,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"43-33-92-97","5456-001-01",3,1,1,,3,1,,7,1,,,,,21,18,1,1,2,4,30,2,2,,2,14,0,2,,1,1,,,,,1,0,30000,45000,72000,0,0,0,,4,,1
"43-33-92-97","5456-001-01",4,1,2,2,1,1,,6,1,,,,,13,12,1,1,2,1,60,2,2,,2,4,0,2,,,,,,,,1,0,12000,46000,0,0,0,0,,,,
"17-92-39-33","5458-001-01",1,1,1,,1,1,,8,2,8,2,18,1980,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,3,1,1
"17-92-39-33","5458-001-01",2,1,1,,1,1,,11,2,5,2,18,1990,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"17-92-39-33","5458-001-01",3,1,1,,3,1,,6,1,,,,,22,21,1,1,1,,,2,2,,3,5,0,1,,1,1,,,,,1,0,30000,110000,0,0,0,0,,4,,1
"17-92-39-33","5458-001-01",4,1,2,2,1,1,,7,1,,,,,15,14,1,1,2,1,40,2,2,,1,3,0,1,,,,,,,,1,0,8000,42000,0,0,0,0,,,,
"82-76-47-58","5458-001-03",3,1,1,,1,1,,7,2,1,2,24,2013,,,2,,,,,,,,,,,,,1,1,1,2013,3,6,,,,,,,,,,4,,1
"63-15-48-13","5458-001-04",1,1,1,,1,1,,7,2,8,2,22,2009,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"68-81-50-13","5458-001-05",1,1,2,2,1,1,,7,2,8,2,22,2011,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"68-81-50-13","5458-001-05",2,1,1,,1,1,,7,2,5,2,18,2010,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"08-15-71-45","5468-001-01",1,1,1,,3,1,,9,2,8,2,18,2002,,,2,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,4,,1
"08-15-71-45","5468-001-01",2,1,2,1,1,1,,9,2,1,2,22,2011,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"08-15-71-45","5468-001-01",3,1,2,1,1,1,,6,1,,,,,12,1,1,1,2,1,40,2,1,12,1,15,0,1,,,,,,,,2,,,,,,,,35000,,,
"08-15-71-45","5468-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-00-32-66","5469-001-01",1,1,1,,1,1,,8,2,11,2,18,1989,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"50-00-32-66","5469-001-01",2,1,1,,1,1,,6,2,11,2,18,1998,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"50-00-32-66","5469-001-01",3,1,1,,1,1,,7,2,5,2,24,2016,,,2,,,,,,,,,,,,,1,1,1,2016,3,4,,,,,,,,,,4,,1
"50-00-32-66","5469-001-01",4,1,2,2,3,1,,7,2,5,2,24,2016,,,2,,,,,,,,,,,,,1,1,1,2016,3,5,,,,,,,,,,4,,
