"interview__key","interview__id","item_id","obs_id","vil_item_avail","vil_unit_start","vil_loc_unit","vil_loc_unit_os","vil_loc_weight","vil_loc_price","vil_loc_photo","dist_item_avail","dist_unit_start","dist_loc_unit","dist_loc_unit_os","dist_loc_weight","dist_loc_price","dist_loc_photo"
"57-17-70-66","60701ba742df4cac8fec4f99839ce5d5",15,2,,,,,,,,,,,,,,
"57-17-70-66","60701ba742df4cac8fec4f99839ce5d5",15,3,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",1,1,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",1,2,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",1,3,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",2,1,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",2,2,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",2,3,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",3,1,1,1,1,,321,200,"** PHOTO **",,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",3,2,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",3,3,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",4,1,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",4,2,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",4,3,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",5,1,1,1,1,,2,100,"** PHOTO **",,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",5,2,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",5,3,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",6,1,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",6,2,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",6,3,1,2,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",7,1,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",7,2,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",7,3,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",8,1,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",8,2,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",8,3,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",9,1,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",9,2,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",9,3,,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",10,1,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",10,2,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",10,3,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",11,1,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",11,2,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",11,3,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",12,1,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",12,2,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",12,3,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",13,1,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",13,2,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",13,3,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",14,1,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",14,2,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",14,3,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",15,1,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",15,2,2,,,,,,,,,,,,,
"57-18-27-73","325196d639804870989c5645813dfc28",15,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",1,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",1,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",1,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",2,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",2,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",2,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",3,1,1,1,2,,0.2,500,"** PHOTO **",,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",3,2,1,2,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",3,3,1,2,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",4,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",4,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",4,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",5,1,1,1,1,,0.02,200,"** PHOTO **",,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",5,2,1,2,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",5,3,1,2,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",6,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",6,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",6,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",7,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",7,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",7,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",8,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",8,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",8,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",9,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",9,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",9,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",10,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",10,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",10,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",11,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",11,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",11,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",12,1,1,1,18,"KIPANDE",0.27,3000,"** PHOTO **",,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",12,2,1,2,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",12,3,1,2,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",13,1,1,1,12,,0.75,2800,"** PHOTO **",,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",13,2,1,2,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",13,3,1,2,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",14,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",14,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",14,3,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",15,1,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",15,2,2,,,,,,,,,,,,,
"57-18-56-44","b54cede9853b41b4950ae1565695f7f6",15,3,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",1,1,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",1,2,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",1,3,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",2,1,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",2,2,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",2,3,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",3,1,1,1,2,,0.26,500,"** PHOTO **",,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",3,2,1,1,2,,0.42,1000,"** PHOTO **",,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",3,3,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",4,1,1,1,1,,0.08,200,"** PHOTO **",,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",4,2,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",4,3,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",5,1,1,1,1,,0.07,100,"** PHOTO **",,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",5,2,1,1,1,,0.14,200,"** PHOTO **",,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",5,3,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",6,1,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",6,2,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",6,3,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",7,1,1,1,2,,0.11,200,"** PHOTO **",,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",7,2,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",7,3,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",8,1,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",8,2,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",8,3,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",9,1,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",9,2,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",9,3,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",10,1,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",10,2,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",10,3,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",11,1,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",11,2,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",11,3,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",12,1,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",12,2,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",12,3,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",13,1,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",13,2,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",13,3,1,2,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",14,1,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",14,2,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",14,3,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",15,1,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",15,2,2,,,,,,,,,,,,,
"57-42-63-42","a5ac4d6073f74a7b925232557141af33",15,3,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",1,1,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",1,2,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",1,3,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",2,1,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",2,2,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",2,3,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",3,1,1,1,2,,0.09,500,"** PHOTO **",,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",3,2,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",3,3,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",4,1,1,1,1,,0.01,100,"** PHOTO **",,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",4,2,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",4,3,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",5,1,1,1,1,,0.02,200,"** PHOTO **",,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",5,2,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",5,3,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",6,1,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",6,2,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",6,3,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",7,1,1,1,1,,1.3,1000,"** PHOTO **",,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",7,2,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",7,3,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",8,1,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",8,2,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",8,3,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",9,1,1,1,1,,0.05,500,"** PHOTO **",,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",9,2,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",9,3,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",10,1,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",10,2,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",10,3,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",11,1,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",11,2,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",11,3,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",12,1,1,1,18,"KIPANDE",0.5,5000,"** PHOTO **",,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",12,2,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",12,3,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",13,1,1,1,7,,0.05,250,"** PHOTO **",,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",13,2,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",13,3,1,2,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",14,1,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",14,2,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",14,3,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",15,1,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",15,2,2,,,,,,,,,,,,,
"57-57-47-64","2ad94eeebad7436b8fdc6d81fd528e69",15,3,2,,,,,,,,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",1,1,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",1,2,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",1,3,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",2,1,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",2,2,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",2,3,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",3,1,1,1,2,,324,500,"** PHOTO **",1,1,2,,415,500,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",3,2,1,2,,,,,,1,2,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",3,3,1,2,,,,,,1,2,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",4,1,2,,,,,,,1,1,1,,436,500,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",4,2,2,,,,,,,1,1,1,,62,100,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",4,3,2,,,,,,,1,2,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",5,1,1,1,1,,141,500,"** PHOTO **",1,1,8,,1117,1000,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",5,2,1,1,1,,112,500,"** PHOTO **",1,1,2,,616,500,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",5,3,1,2,,,,,,1,2,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",6,1,2,,,,,,,1,1,7,,1133,2500,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",6,2,2,,,,,,,1,1,11,,620,1300,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",6,3,2,,,,,,,1,2,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",7,1,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",7,2,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",7,3,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",8,1,2,,,,,,,1,1,2,,1380,1000,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",8,2,2,,,,,,,1,1,2,,767,500,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",8,3,2,,,,,,,1,2,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",9,1,2,,,,,,,1,1,1,,379,500,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",9,2,2,,,,,,,1,1,2,,1233,1000,"** PHOTO **"
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",9,3,2,,,,,,,1,2,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",10,1,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",10,2,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",10,3,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",11,1,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",11,2,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",11,3,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",12,1,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",12,2,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",12,3,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",13,1,1,1,11,,190,1250,"** PHOTO **",2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",13,2,1,2,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",13,3,1,2,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",14,1,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",14,2,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",14,3,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",15,1,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",15,2,2,,,,,,,2,,,,,,
"57-64-79-66","1f43ed7c202a4586b8e548ccbd69c3b6",15,3,2,,,,,,,2,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",1,1,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",1,2,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",1,3,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",2,1,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",2,2,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",2,3,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",3,1,1,1,2,,0.34,500,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",3,2,1,1,1,,0.19,200,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",3,3,1,2,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",4,1,1,1,1,,0.03,100,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",4,2,1,1,1,,0.03,100,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",4,3,1,2,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",5,1,1,1,1,,0.1,200,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",5,2,1,1,1,,0.05,100,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",5,3,1,2,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",6,1,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",6,2,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",6,3,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",7,1,1,1,1,,0.12,100,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",7,2,1,1,1,,0.08,100,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",7,3,1,2,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",8,1,1,1,1,,0.36,500,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",8,2,1,1,1,,0.36,500,"** PHOTO **",,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",8,3,1,2,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",9,1,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",9,2,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",9,3,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",10,1,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",10,2,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",10,3,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",11,1,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",11,2,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",11,3,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",12,1,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",12,2,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",12,3,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",13,1,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",13,2,2,,,,,,,,,,,,,
"58-00-91-11","bf7041ac3d2042b8851971819ded7c99",13,3,2,,,,,,,,,,,,,
