"interview__key","y5_hhid","cropid","ag10_02_1","ag10_02_2","ag10_02_3","ag10_03","ag10_02_2a","ag10_02_2b","ag10_02_2c","ag10_02_2d","ag10_02_2e","ag10_02_2f","ag10_02_2g","ag10_02_2h","ag10_02_2i","ag10_02_2j","ag10_04_1","ag10_04_2","ag10_05","ag10_06","ag10_07_1","ag10_07_2","ag10_08","ag10_09_1","ag10_09_2","ag10_10_1","ag10_10_2","ag10_11","ag10_12_1a","ag10_12_1b","ag10_12_2a","ag10_12_2b","ag10_13","ag10_14"
"83-21-82-37","8452-001-03",2,"MPUNGA",12,2,11,12,,,,,,,,,,53,1,176,2,,,,,,,,,,,,,2,
"28-52-02-76","8453-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,202,1,252,2,,,,,,,,,,,,,2,
"28-52-02-76","8453-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,50,1,252,2,,,,,,,,,,,,,2,
"28-52-02-76","8453-001-01",3,"MPUNGA",12,1,2,12,,,,,,,,,,206,1,294,2,,,,,,,,,,,,,1,10500
"28-52-02-76","8453-001-01",4,"MPUNGA",12,2,11,12,,,,,,,,,,88,1,294,2,,,,,,,,,,,,,2,
"94-38-37-26","8454-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1494,1,1660,2,,,,,,,,,,,,,1,166000
"94-38-37-26","8454-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,166,1,1660,2,,,,,,,,,,,,,2,
"94-38-37-26","8454-001-01",3,"MPUNGA",12,1,2,12,,,,,,,,,,630,1,900,2,,,,,,,,,,,,,1,45000
"94-38-37-26","8454-001-01",4,"MPUNGA",12,2,11,12,,,,,,,,,,270,1,900,2,,,,,,,,,,,,,2,
"22-92-19-14","8454-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,145,1,180,2,,,,,,,,,,,,,1,10000
"22-92-19-14","8454-001-03",2,"MAHINDI",11,2,9,11,,,,,,,,,,35,1,180,2,,,,,,,,,,,,,2,
"22-92-19-14","8454-001-03",3,"MPUNGA",12,1,2,12,,,,,,,,,,134,1,192,2,,,,,,,,,,,,,1,5000
"22-92-19-14","8454-001-03",4,"MPUNGA",12,2,11,12,,,,,,,,,,58,1,192,2,,,,,,,,,,,,,2,
"86-55-14-57","8454-001-07",1,"MAHINDI",11,1,1,11,,,,,,,,,,720,1,900,2,,,,,,,,,,,,,1,90000
"86-55-14-57","8454-001-07",2,"MAHINDI",11,2,9,11,,,,,,,,,,180,1,900,2,,,,,,,,,,,,,2,
"86-55-14-57","8454-001-07",3,"MPUNGA",12,1,2,12,,,,,,,,,,280,1,400,2,,,,,,,,,,,,,1,20000
"86-55-14-57","8454-001-07",4,"MPUNGA",12,2,11,12,,,,,,,,,,120,1,400,2,,,,,,,,,,,,,2,
"20-16-02-24","8455-001-02",1,"MAHINDI",11,1,1,11,12,,,,,,,,,1804,1,2256,2,,,,,,,,,,,,,1,62500
"20-16-02-24","8455-001-02",2,"MPUNGA",12,1,2,12,,,,,,,,,,1596,1,2280,2,,,,,,,,,,,,,1,13500
"20-16-02-24","8455-001-02",3,"MAHINDI",11,2,9,11,12,,,,,,,,,452,1,2256,2,,,,,,,,,,,,,2,
"20-16-02-24","8455-001-02",4,"MPUNGA",12,2,11,12,,,,,,,,,,684,1,2880,2,,,,,,,,,,,,,2,
"63-41-60-75","8468-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,132,1,165,2,,,,,,,,,,,,,1,9000
"63-41-60-75","8468-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,33,1,165,2,,,,,,,,,,,,,2,
"01-65-53-72","8471-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,230,1,280,2,,,,,,,,,,,,,1,28000
"01-65-53-72","8471-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,50,1,280,2,,,,,,,,,,,,,2,
"26-59-11-80","8472-001-01",1,"MAHINDI",11,1,1,11,80,,,,,,,,,663,1,702,2,,,,,,,,,,,,,1,39000
"26-59-11-80","8472-001-01",2,"MAHINDI",11,2,9,11,12,80,,,,,,,,39,1,702,2,,,,,,,,,,,,,2,
"26-59-11-80","8472-001-01",3,"MPUNGA",12,1,2,11,12,80,,,,,,,,135,1,240,2,,,,,,,,,,,,,1,15000
"26-59-11-80","8472-001-01",4,"MPUNGA",12,2,11,11,12,80,,,,,,,,105,1,204,2,,,,,,,,,,,,,2,
"27-44-06-25","8474-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,70,1,70,2,,,,,,,,,,,,,1,4000
"27-44-06-25","8474-001-01",3,"MPUNGA",12,1,2,12,,,,,,,,,,136,1,194,2,,,,,,,,,,,,,1,6000
"27-44-06-25","8474-001-01",4,"MPUNGA",12,2,11,12,,,,,,,,,,58,1,194,2,,,,,,,,,,,,,2,
"41-48-65-38","8477-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,32,1,36,2,,,,,,,,,,,,,1,3000
"41-48-65-38","8477-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,4,1,36,2,,,,,,,,,,,,,2,
"42-27-57-10","8486-001-01",1,"MAHINDI",11,1,1,11,34,43,,,,,,,,5500,1,5922,2,,,,,,,,,,,,,1,25000
"42-27-57-10","8486-001-01",2,"MAHINDI",11,2,9,11,34,43,,,,,,,,422,1,5922,2,,,,,,,,,,,,,2,
"57-70-35-25","8487-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,2070,1,2484,2,,,,,,,,,,,,,1,69000
"57-70-35-25","8487-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,414,1,2484,2,,,,,,,,,,,,,2,
"24-66-81-38","8487-001-05",1,"MAHINDI",11,1,1,11,26,31,33,43,50,,,,,1400,1,1482,2,,,,,,,,,,,,,1,10000
"24-66-81-38","8487-001-05",2,"MAHINDI",11,2,9,11,26,31,33,43,50,,,,,82,1,1482,2,,,,,,,,,,,,,2,
"02-08-79-27","8487-001-13",1,"MAHINDI",11,1,1,11,,,,,,,,,,540,1,540,2,,,,,,,,,,,,,1,30000
"71-16-15-44","8488-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,900,1,1080,2,,,,,,,,,,,,,1,60000
"71-16-15-44","8488-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,180,1,1080,2,,,,,,,,,,,,,2,
"46-76-91-04","8489-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,480,1,480,2,,,,,,,,,,,,,1,12000
"61-07-71-06","8490-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,396,1,396,2,,,,,,,,,,,,,1,11000
"67-77-05-68","8490-001-07",1,"MAHINDI",11,1,1,11,,,,,,,,,,358,1,358,2,,,,,,,,,,,,,1,10000
"43-16-93-38","8491-001-01",1,"MPUNGA",12,1,2,11,12,22,,,,,,,,180,1,324,2,,,,,,,,,,,,,1,9000
"43-16-93-38","8491-001-01",2,"MAHINDI",11,1,1,11,12,22,,,,,,,,216,1,216,2,,,,,,,,,,,,,1,6000
"20-95-20-08","8492-001-05",1,"MAHINDI",11,1,1,11,,,,,,,,,,319,1,319,2,,,,,,,,,,,,,1,9000
"57-30-46-03","8493-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,954,1,954,2,,,,,,,,,,,,,1,21000
"48-32-46-83","8505-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,540,1,540,2,,,,,,,,,,,,,1,27000
"48-32-46-83","8505-001-01",2,"MPUNGA",12,1,2,12,,,,,,,,,,144,1,180,2,,,,,,,,,,,,,1,9000
"48-32-46-83","8505-001-01",3,"MPUNGA",12,2,11,12,,,,,,,,,,36,1,180,2,,,,,,,,,,,,,2,
"48-32-46-83","8505-001-01",4,"MTAMA",13,1,1,13,,,,,,,,,,300,1,300,2,,,,,,,,,,,,,1,15000
"62-07-93-43","8507-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,120,1,120,2,,,,,,,,,,,,,1,12000
"63-86-47-13","8509-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,700,1,700,2,,,,,,,,,,,,,1,5000
"63-86-47-13","8509-001-01",2,"MCHELE",12,1,2,12,,,,,,,,,,150,1,250,2,,,,,,,,,,,,,1,15000
"03-16-05-28","8509-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,144,1,160,2,,,,,,,,,,,,,1,8000
"27-00-87-67","8509-001-05",1,"MAHINDI",11,1,1,11,,,,,,,,,,18,1,20,2,,,,,,,,,,,,,1,500
"85-44-38-16","8511-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,156,1,196,2,,,,,,,,,,,,,1,4500
"85-44-38-16","8511-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,39,1,196,2,,,,,,,,,,,,,1,0
"39-40-33-72","8511-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,1700,1,1700,2,,,,,,,,,,,,,1,94000
"57-16-67-66","8511-001-04",1,"MAHINDI",11,1,1,11,,,,,,,,,,300,1,300,2,,,,,,,,,,,,,1,30000
"23-56-01-83","8512-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,756,1,756,2,,,,,,,,,,,,,1,75600
"79-22-29-27","8526-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,131,1,164,2,,,,,,,,,,,,,1,6500
"79-22-29-27","8526-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,33,1,164,2,,,,,,,,,,,,,2,
"38-71-06-87","8527-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,172,1,180,2,,,,,,,,,,,,,1,5000
"65-17-43-26","8528-001-04",1,"MAHINDI",11,1,1,11,,,,,,,,,,665,1,740,2,,,,,,,,,,,,,1,20000
"71-43-60-45","8529-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,163,1,204,2,,,,,,,,,,,,,1,4000
"71-43-60-45","8529-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,40,1,204,2,,,,,,,,,,,,,1,0
"94-71-63-72","8529-001-08",1,"MAHINDI",11,1,1,11,,,,,,,,,,380,1,380,2,,,,,,,,,,,,,1,7000
"30-83-69-59","8530-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,200,1,200,2,,,,,,,,,,,,,1,10000
"82-85-96-81","8531-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,300,1,300,2,,,,,,,,,,,,,1,15000
"49-65-33-45","8543-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,120,1,120,2,,,,,,,,,,,,,1,6000
"91-56-31-00","8543-001-03",1,"MPUNGA",12,1,2,12,,,,,,,,,,900,1,1080,2,,,,,,,,,,,,,1,72000
"30-76-94-73","8545-001-01",1,"MPUNGA",12,1,2,12,,,,,,,,,,117,1,208,2,,,,,,,,,,,,,1,13000
"30-76-94-73","8545-001-01",2,"MPUNGA",12,2,11,12,,,,,,,,,,91,1,208,2,,,,,,,,,,,,,2,
"28-36-36-90","8546-001-01",1,"MTAMA",13,1,1,13,,,,,,,,,,1040,1,1040,2,,,,,,,,,,,,,1,30000
"42-27-91-98","8547-001-01",1,"MPUNGA",12,1,2,12,,,,,,,,,,1200,1,1800,2,,,,,,,,,,,,,1,10000
"11-32-28-92","8549-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,600,1,600,2,,,,,,,,,,,,,1,35000
"26-23-47-70","8549-001-06",1,"MAHINDI",11,1,1,11,,,,,,,,,,126,1,126,2,,,,,,,,,,,,,1,12600
"48-17-80-36","8550-001-01",1,"MPUNGA",12,1,2,12,,,,,,,,,,900,1,1350,2,,,,,,,,,,,,,1,90000
"04-99-32-54","8562-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,972,1,972,2,,,,,,,,,,,,,1,34800
"12-78-14-36","8563-001-01",1,"MPUNGA",12,1,2,12,,,,,,,,,,200,1,250,2,,,,,,,,,,,,,1,10000
"12-78-14-36","8563-001-01",2,"MPUNGA",12,2,11,12,,,,,,,,,,50,1,250,2,,,,,,,,,,,,,2,
"12-78-14-36","8563-001-01",3,"MTAMA",13,1,1,13,,,,,,,,,,190,1,200,2,,,,,,,,,,,,,1,8000
"20-52-90-34","8563-001-03",1,"MPUNGA",12,1,2,12,,,,,,,,,,1548,1,1935,2,,,,,,,,,,,,,1,13500
"20-52-90-34","8563-001-03",2,"MPUNGA",12,2,11,12,,,,,,,,,,387,1,1935,2,,,,,,,,,,,,,2,
"20-52-90-34","8563-001-03",3,"MAHINDI",11,1,1,11,,,,,,,,,,752,1,940,2,,,,,,,,,,,,,1,8000
"20-52-90-34","8563-001-03",4,"MAHINDI",11,2,9,11,,,,,,,,,,188,1,940,2,,,,,,,,,,,,,2,
"43-27-31-92","8564-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1311,1,1380,2,,,,,,,,,,,,,1,41400
"43-27-31-92","8564-001-01",2,"MPUNGA",12,1,2,12,,,,,,,,,,158,1,280,2,,,,,,,,,,,,,1,10500
"43-27-31-92","8564-001-01",3,"ALIZETI",41,1,3,41,,,,,,,,,,108,2,432,2,,,,,,,,,,,,,1,28800
"43-27-31-92","8564-001-01",4,"MAHINDI",11,2,9,11,,,,,,,,,,276,1,1380,2,,,,,,,,,,,,,2,
"43-27-31-92","8564-001-01",5,"ALIZETI",41,2,10,41,,,,,,,,,,86,1,432,2,,,,,,,,,,,,,2,
"43-27-31-92","8564-001-01",6,"MPUNGA",12,2,11,12,,,,,,,,,,56,1,280,2,,,,,,,,,,,,,2,
"05-71-43-29","8564-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,264,1,330,2,,,,,,,,,,,,,1,9600
"05-71-43-29","8564-001-03",2,"MAHINDI",11,2,9,11,,,,,,,,,,66,1,330,2,,,,,,,,,,,,,2,
"15-30-75-48","8565-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,145,1,150,2,,,,,,,,,,,,,1,12000
"36-90-11-83","8566-001-01",1,"MPUNGA",12,1,2,12,,,,,,,,,,288,1,360,2,,,,,,,,,,,,,1,21000
"36-90-11-83","8566-001-01",2,"MPUNGA",12,2,11,12,,,,,,,,,,72,1,360,2,,,,,,,,,,,,,2,
"21-36-20-58","8568-001-01",1,"MPUNGA",12,1,2,12,,,,,,,,,,1382,1,2304,2,,,,,,,,,,,,,1,143750
"58-20-44-20","8569-001-01",1,"KARANGA",43,1,2,43,,,,,,,,,,175,1,180,2,,,,,,,,,,,,,2,
"58-20-44-20","8569-001-01",2,"KARANGA",43,2,16,43,,,,,,,,,,5,1,180,2,,,,,,,,,,,,,2,
"58-20-44-20","8569-001-01",3,"MTAMA",13,1,1,13,,,,,,,,,,400,1,400,2,,,,,,,,,,,,,1,24000
"13-83-16-71","8581-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,57,1,60,2,,,,,,,,,,,,,1,2400
"13-83-16-71","8581-001-01",2,"MPUNGA",12,1,2,12,,,,,,,,,,1026,1,1824,2,,,,,,,,,,,,,1,91200
"13-83-16-71","8581-001-01",3,"MAHINDI",11,2,9,11,,,,,,,,,,12,1,60,2,,,,,,,,,,,,,2,
"13-83-16-71","8581-001-01",4,"MPUNGA",12,2,11,12,,,,,,,,,,365,1,1824,2,,,,,,,,,,,,,2,
"21-15-18-01","8582-001-01",1,"MPUNGA",12,1,2,12,,,,,,,,,,1400,1,1500,2,,,,,,,,,,,,,1,162000
"21-15-18-01","8582-001-01",2,"MPUNGA",12,2,11,12,,,,,,,,,,100,1,1500,2,,,,,,,,,,,,,2,
"89-31-46-38","8583-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,342,1,342,2,,,,,,,,,,,,,1,15200
"89-31-46-38","8583-001-01",2,"MPUNGA",12,1,2,12,,,,,,,,,,220,1,330,2,,,,,,,,,,,,,1,22000
"89-31-46-38","8583-001-01",3,"MPUNGA",12,2,9,12,,,,,,,,,,110,1,330,2,,,,,,,,,,,,,2,
"44-18-35-44","8584-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,480,1,500,2,,,,,,,,,,,,,2,
"56-78-65-41","8585-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,104,1,104,2,,,,,,,,,,,,,1,6000
"31-45-10-20","8586-001-01",1,"MPUNGA",12,1,2,12,,,,,,,,,,450,1,600,2,,,,,,,,,,,,,1,36000
"31-45-10-20","8586-001-01",2,"MPUNGA",12,2,11,12,,,,,,,,,,150,1,600,2,,,,,,,,,,,,,2,
"10-00-82-23","8587-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,108,1,135,2,,,,,,,,,,,,,1,7500
"10-00-82-23","8587-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,27,1,135,2,,,,,,,,,,,,,2,
"10-00-82-23","8587-001-01",3,"MPUNGA",12,1,2,12,,,,,,,,,,240,1,300,2,,,,,,,,,,,,,1,3600
"10-00-82-23","8587-001-01",4,"MPUNGA",12,2,11,12,,,,,,,,,,60,1,300,2,,,,,,,,,,,,,2,
"51-99-70-75","8587-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,600,1,600,2,,,,,,,,,,,,,1,30000
"19-79-62-77","8588-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,690,1,700,2,,,,,,,,,,,,,1,21000
"19-79-62-77","8588-001-01",2,"MPUNGA",12,1,2,12,,,,,,,,,,1400,1,1800,2,,,,,,,,,,,,,1,28000
"19-79-62-77","8588-001-01",3,"MPUNGA",12,2,11,12,,,,,,,,,,400,1,1800,2,,,,,,,,,,,,,2,
"07-65-64-29","8588-001-04",1,"MAHINDI",11,1,1,11,,,,,,,,,,590,1,600,2,,,,,,,,,,,,,1,9600
"07-65-64-29","8588-001-04",2,"MPUNGA",12,1,2,12,,,,,,,,,,380,1,490,2,,,,,,,,,,,,,1,13000
"07-65-64-29","8588-001-04",3,"MPUNGA",12,2,11,12,,,,,,,,,,110,1,490,2,,,,,,,,,,,,,2,
"90-79-79-12","8588-001-05",1,"MAHINDI",11,1,1,11,,,,,,,,,,280,1,290,2,,,,,,,,,,,,,1,6500
"65-92-56-84","8600-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,96,1,120,2,,,,,,,,,,,,,1,2100
"65-92-56-84","8600-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,24,1,120,2,,,,,,,,,,,,,1,0
"50-42-79-33","8601-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,240,1,240,2,,,,,,,,,,,,,1,7200
"81-82-81-40","8602-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,648,1,720,2,,,,,,,,,,,,,1,36000
"76-45-13-39","8603-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,594,1,535,2,,,,,,,,,,,,,1,30000
"21-64-89-72","8604-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,230,1,230,2,,,,,,,,,,,,,1,11500
"21-64-89-72","8604-001-01",3,"MTAMA",13,1,1,13,,,,,,,,,,38,1,38,2,,,,,,,,,,,,,1,1900
"17-58-40-80","8605-001-04",1,"MAHINDI",11,1,1,11,,,,,,,,,,90,1,90,2,,,,,,,,,,,,,1,4500
"51-49-02-05","8605-001-05",1,"MAHINDI",11,1,1,11,,,,,,,,,,540,1,600,2,,,,,,,,,,,,,1,60000
"51-49-02-05","8605-001-05",2,"MTAMA",13,1,1,13,,,,,,,,,,72,1,80,2,,,,,,,,,,,,,1,4000
"51-49-02-05","8605-001-05",3,"MAHINDI",11,2,9,11,,,,,,,,,,60,1,600,2,,,,,,,,,,,,,2,
"51-49-02-05","8605-001-05",4,"MPUNGA",12,1,2,12,,,,,,,,,,420,1,700,2,,,,,,,,,,,,,1,47000
"51-49-02-05","8605-001-05",5,"MPUNGA",12,2,11,12,,,,,,,,,,280,1,700,2,,,,,,,,,,,,,2,
"47-61-91-39","8607-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,252,1,252,2,,,,,,,,,,,,,1,14000
"47-61-91-39","8607-001-02",2,"MPUNGA",12,1,2,12,,,,,,,,,,202,1,337,2,,,,,,,,,,,,,1,20000
"47-61-91-39","8607-001-02",3,"MPUNGA",12,2,11,12,,,,,,,,,,135,1,337,2,,,,,,,,,,,,,2,
"05-98-11-04","8607-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,60,1,60,2,,,,,,,,,,,,,1,3000
"05-98-11-04","8607-001-03",2,"MUHOGO",21,1,1,21,,,,,,,,,,300,1,1350,2,,,,,,,,,,,,,1,12000
"63-99-77-01","8619-001-01",1,"MAHINDI",11,1,1,11,41,,,,,,,,,540,1,540,2,,,,,,,,,,,,,1,30000
"63-99-77-01","8619-001-01",2,"ALIZETI",41,1,3,41,,,,,,,,,,65,2,150,2,,,,,,,,,,,,,2,
"59-52-94-99","8619-001-04",1,"MAHINDI",11,1,1,11,,,,,,,,,,43,1,40,2,,,,,,,,,,,,,1,2000
"49-35-44-55","8620-001-01",1,"MAHINDI",11,1,1,11,31,35,,,,,,,,1080,1,1080,2,,,,,,,,,,,,,1,60000
"85-03-82-61","8621-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1183,1,1183,2,,,,,,,,,,,,,1,32500
"29-77-83-85","8622-001-01",1,"MAHINDI",11,1,1,11,13,31,35,71,73,,,,,2265,1,2770,2,,,,,,,,,,,,,1,28000
"29-77-83-85","8622-001-01",2,"MAHINDI",11,2,9,11,13,31,35,71,73,,,,,5,1,2270,2,,,,,,,,,,,,,2,
"29-77-83-85","8622-001-01",3,"MTAMA",13,1,1,11,13,31,35,71,73,,,,,400,1,430,2,,,,,,,,,,,,,1,11000
"29-77-83-85","8622-001-01",4,"MTAMA",13,2,10,11,13,31,35,71,73,,,,,30,1,430,2,,,,,,,,,,,,,2,
"67-14-14-23","8623-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,648,1,648,2,,,,,,,,,,,,,1,72000
"13-28-97-97","8624-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,948,1,948,2,,,,,,,,,,,,,1,49000
"13-28-97-97","8624-001-01",2,"ALIZETI",41,1,3,41,,,,,,,,,,20,2,60,2,,,,,,,,,,,,,2,
"13-28-97-97","8624-001-01",3,"ALIZETI",41,2,10,41,,,,,,,,,,40,1,60,2,,,,,,,,,,,,,2,
"05-78-30-28","8624-001-08",1,"MAHINDI",11,1,1,11,,,,,,,,,,798,1,798,2,,,,,,,,,,,,,1,44000
"12-57-12-21","8625-001-01",1,"MAHINDI",11,1,1,11,31,,,,,,,,,1220,1,1224,2,,,,,,,,,,,,,1,20000
"12-57-12-21","8625-001-01",2,"MAHINDI",11,2,9,11,31,,,,,,,,,4,1,1224,2,,,,,,,,,,,,,2,
"28-14-20-59","8625-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,520,1,520,2,,,,,,,,,,,,,1,29000
"00-75-91-88","8626-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1000,1,1000,2,,,,,,,,,,,,,1,50000
"75-32-94-56","8638-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,248,1,310,2,,,,,,,,,,,,,1,34000
"75-32-94-56","8638-001-02",2,"MAHINDI",11,2,9,11,,,,,,,,,,62,1,310,2,,,,,,,,,,,,,2,
"75-32-94-56","8638-001-02",3,"ALIZETI",41,1,3,41,,,,,,,,,,206,2,56,2,,,,,,,,,,,,,1,30000
"75-32-94-56","8638-001-02",4,"ALIZETI",41,2,10,41,,,,,,,,,,150,1,206,2,,,,,,,,,,,,,2,
"89-32-99-26","8639-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,112,1,114,2,,,,,,,,,,,,,1,6500
"83-24-75-15","8640-001-01",1,"MAHINDI",11,1,1,11,71,80,,,,,,,,108,1,108,2,,,,,,,,,,,,,1,6000
"30-62-35-36","8641-001-01",1,"MAHINDI",11,1,1,11,31,,,,,,,,,576,1,648,2,,,,,,,,,,,,,1,36000
"30-62-35-36","8641-001-01",2,"MAHINDI",11,2,9,11,31,,,,,,,,,72,1,648,2,,,,,,,,,,,,,2,
"24-53-57-77","8641-001-05",1,"MAHINDI",11,1,1,11,,,,,,,,,,102,1,120,2,,,,,,,,,,,,,1,6000
"24-53-57-77","8641-001-05",2,"PUMBA",11,2,9,11,,,,,,,,,,18,1,120,2,,,,,,,,,,,,,2,
"03-57-87-43","8642-001-01",1,"MAHINDI",11,1,1,11,21,31,60,70,71,73,76,80,,180,1,180,2,,,,,,,,,,,,,1,10000
"47-32-36-26","8645-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,98,1,120,2,,,,,,,,,,,,,2,
"47-32-36-26","8645-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,22,1,120,2,,,,,,,,,,,,,2,
"47-32-36-26","8645-001-01",3,"MPUNGA",12,1,2,12,,,,,,,,,,280,1,400,2,,,,,,,,,,,,,1,20000
"47-32-36-26","8645-001-01",4,"MPUNGA",12,2,11,12,,,,,,,,,,120,1,400,2,,,,,,,,,,,,,2,
"53-95-88-36","8661-001-01",1,"MAHINDI",11,1,1,11,21,41,71,73,,,,,,432,1,432,2,,,,,,,,,,,,,1,24000
"53-95-88-36","8661-001-01",2,"ALIZETI",41,1,3,11,21,41,71,73,,,,,,12,2,36,2,,,,,,,,,,,,,1,4500
"82-11-20-66","8663-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,113,1,115,2,,,,,,,,,,,,,1,6000
"82-11-20-66","8663-001-01",2,"ALIZETI",41,1,3,11,,,,,,,,,,9,2,40,2,,,,,,,,,,,,,1,0
"82-11-20-66","8663-001-01",3,"ALIZETI",41,2,10,41,,,,,,,,,,31,1,40,2,,,,,,,,,,,,,2,
"84-53-24-86","8676-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,460,1,460,2,,,,,,,,,,,,,1,11500
"84-53-24-86","8676-001-01",2,"MTAMA",13,1,1,13,,,,,,,,,,60,1,60,2,,,,,,,,,,,,,1,1500
"84-53-24-86","8676-001-01",3,"MPUNGA",12,1,2,12,,,,,,,,,,70,1,100,2,,,,,,,,,,,,,1,5000
"84-53-24-86","8676-001-01",4,"MPUNGA",12,2,11,12,,,,,,,,,,30,1,100,2,,,,,,,,,,,,,2,
"39-42-04-74","8676-001-04",1,"MAHINDI",11,1,1,11,,,,,,,,,,382,1,382,2,,,,,,,,,,,,,1,21000
"59-41-71-26","8677-001-01",1,"MAHINDI",11,1,1,11,13,41,73,,,,,,,432,1,432,2,,,,,,,,,,,,,1,24000
"59-41-71-26","8677-001-01",2,"MTAMA",13,1,1,11,13,41,73,,,,,,,80,1,80,2,,,,,,,,,,,,,1,3500
"59-41-71-26","8677-001-01",3,"ALIZETI",41,1,3,11,13,41,73,,,,,,,44,2,132,2,,,,,,,,,,,,,1,16500
"47-60-56-32","8678-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,324,1,324,2,,,,,,,,,,,,,1,9000
"52-70-21-46","8679-001-01",1,"ALIZETI",41,1,3,41,,,,,,,,,,3,2,12,2,,,,,,,,,,,,,1,0
"19-45-92-40","8680-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,648,1,640,2,,,,,,,,,,,,,1,18000
"52-85-20-83","8681-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,252,1,252,2,,,,,,,,,,,,,1,14500
"52-85-20-83","8681-001-01",2,"UWELE",14,1,1,14,,,,,,,,,,40,1,40,2,,,,,,,,,,,,,1,2000
"13-10-08-06","8682-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,100,1,146,2,,,,,,,,,,,,,1,5000
"13-10-08-06","8682-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,46,1,146,2,,,,,,,,,,,,,2,
